"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,52052,Active,895,45,1,0,9,15,0,0,0,137,"1,102"
Kings,Kings,52052,Inactive,82,2,0,0,0,2,0,0,0,12,98
Kings,Kings,52052,Total,977,47,1,0,9,17,0,0,0,149,"1,200"
Kings,Kings,52053,Active,782,28,1,6,3,17,0,0,0,148,985
Kings,Kings,52053,Inactive,100,10,1,1,2,4,0,0,0,26,144
Kings,Kings,52053,Total,882,38,2,7,5,21,0,0,0,174,"1,129"
Kings,Kings,52054,Active,560,41,0,1,12,9,1,0,0,73,697
Kings,Kings,52054,Inactive,60,2,0,1,1,2,0,0,0,7,73
Kings,Kings,52054,Total,620,43,0,2,13,11,1,0,0,80,770
Kings,Kings,52055,Active,934,57,3,4,6,39,1,0,0,201,"1,245"
Kings,Kings,52055,Inactive,119,19,0,1,1,9,0,0,0,33,182
Kings,Kings,52055,Total,"1,053",76,3,5,7,48,1,0,0,234,"1,427"
Kings,Kings,52056,Active,550,32,2,3,4,20,1,0,0,131,743
Kings,Kings,52056,Inactive,74,10,1,0,1,3,0,0,0,25,114
Kings,Kings,52056,Total,624,42,3,3,5,23,1,0,0,156,857
Kings,Kings,52057,Active,564,45,0,1,9,18,0,0,1,148,786
Kings,Kings,52057,Inactive,87,4,0,3,0,6,0,0,1,32,133
Kings,Kings,52057,Total,651,49,0,4,9,24,0,0,2,180,919
Kings,Kings,52058,Active,537,39,0,3,7,30,1,0,1,147,765
Kings,Kings,52058,Inactive,86,5,0,1,1,4,0,0,0,34,131
Kings,Kings,52058,Total,623,44,0,4,8,34,1,0,1,181,896
,,,,,,,,,,,,,,
Page 131 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,52059,Active,735,49,1,6,10,31,0,0,1,164,997
Kings,Kings,52059,Inactive,109,5,0,4,1,9,0,0,0,33,161
Kings,Kings,52059,Total,844,54,1,10,11,40,0,0,1,197,"1,158"
Kings,Kings,52060,Active,801,40,3,8,1,26,0,0,1,151,"1,031"
Kings,Kings,52060,Inactive,76,3,0,1,0,6,0,0,0,22,108
Kings,Kings,52060,Total,877,43,3,9,1,32,0,0,1,173,"1,139"
Kings,Kings,52061,Active,799,31,0,8,2,30,0,0,0,160,"1,030"
Kings,Kings,52061,Inactive,137,9,1,0,4,10,0,0,1,26,188
Kings,Kings,52061,Total,936,40,1,8,6,40,0,0,1,186,"1,218"
Kings,Kings,52062,Active,823,36,0,4,8,32,0,0,2,235,"1,140"
Kings,Kings,52062,Inactive,124,1,0,0,0,6,0,0,0,41,172
Kings,Kings,52062,Total,947,37,0,4,8,38,0,0,2,276,"1,312"
Kings,Kings,52063,Active,2,0,0,0,0,0,0,0,0,0,2
Kings,Kings,52063,Inactive,3,0,0,0,0,0,0,0,0,2,5
Kings,Kings,52063,Total,5,0,0,0,0,0,0,0,0,2,7
Kings,Kings,52064,Active,600,34,1,1,2,17,0,0,1,140,796
Kings,Kings,52064,Inactive,58,7,0,0,1,4,0,0,0,28,98
Kings,Kings,52064,Total,658,41,1,1,3,21,0,0,1,168,894
Kings,Kings,52065,Active,556,33,0,3,1,12,0,0,0,107,712
Kings,Kings,52065,Inactive,109,8,0,2,1,5,0,0,0,16,141
Kings,Kings,52065,Total,665,41,0,5,2,17,0,0,0,123,853
,,,,,,,,,,,,,,
Page 132 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,52066,Active,699,36,0,7,7,26,0,0,1,141,917
Kings,Kings,52066,Inactive,66,5,0,0,0,5,0,0,0,20,96
Kings,Kings,52066,Total,765,41,0,7,7,31,0,0,1,161,"1,013"
Kings,Kings,52067,Active,449,29,0,7,5,11,0,0,1,110,612
Kings,Kings,52067,Inactive,43,9,1,0,1,3,0,0,0,17,74
Kings,Kings,52067,Total,492,38,1,7,6,14,0,0,1,127,686
Kings,Kings,52068,Active,848,65,3,6,3,28,0,0,1,189,"1,143"
Kings,Kings,52068,Inactive,96,6,0,2,0,5,0,0,0,22,131
Kings,Kings,52068,Total,944,71,3,8,3,33,0,0,1,211,"1,274"
Kings,Kings,52069,Active,790,50,1,3,4,23,0,0,0,155,"1,026"
Kings,Kings,52069,Inactive,79,5,0,1,0,6,0,0,0,25,116
Kings,Kings,52069,Total,869,55,1,4,4,29,0,0,0,180,"1,142"
Kings,Kings,52070,Active,785,61,1,4,5,26,0,0,1,193,"1,076"
Kings,Kings,52070,Inactive,99,13,0,1,0,2,0,0,0,26,141
Kings,Kings,52070,Total,884,74,1,5,5,28,0,0,1,219,"1,217"
Kings,Kings,52071,Active,735,39,0,5,6,17,0,0,0,173,975
Kings,Kings,52071,Inactive,78,6,0,0,1,6,0,0,0,29,120
Kings,Kings,52071,Total,813,45,0,5,7,23,0,0,0,202,"1,095"
Kings,Kings,52072,Active,330,14,0,0,3,7,0,0,0,55,409
Kings,Kings,52072,Inactive,21,3,0,0,0,0,0,0,0,7,31
Kings,Kings,52072,Total,351,17,0,0,3,7,0,0,0,62,440
,,,,,,,,,,,,,,
Page 133 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,52073,Active,965,39,2,5,5,24,0,0,0,182,"1,222"
Kings,Kings,52073,Inactive,92,5,0,0,0,3,0,0,0,22,122
Kings,Kings,52073,Total,"1,057",44,2,5,5,27,0,0,0,204,"1,344"
Kings,Kings,52074,Active,872,36,1,1,5,22,0,0,0,180,"1,117"
Kings,Kings,52074,Inactive,110,3,0,1,1,4,0,0,1,20,140
Kings,Kings,52074,Total,982,39,1,2,6,26,0,0,1,200,"1,257"
Kings,Kings,52075,Active,745,25,0,1,5,18,0,0,0,149,943
Kings,Kings,52075,Inactive,101,2,1,3,2,4,0,0,0,29,142
Kings,Kings,52075,Total,846,27,1,4,7,22,0,0,0,178,"1,085"
Kings,Kings,52076,Active,214,13,0,2,0,5,0,0,0,39,273
Kings,Kings,52076,Inactive,11,1,0,0,0,0,0,0,0,5,17
Kings,Kings,52076,Total,225,14,0,2,0,5,0,0,0,44,290
Kings,Kings,52077,Active,42,7,1,0,1,3,0,0,0,10,64
Kings,Kings,52077,Inactive,1,0,0,0,0,0,0,0,0,0,1
Kings,Kings,52077,Total,43,7,1,0,1,3,0,0,0,10,65
Kings,Kings,52078,Active,463,34,0,2,4,18,0,0,0,118,639
Kings,Kings,52078,Inactive,43,6,0,0,1,2,0,0,0,11,63
Kings,Kings,52078,Total,506,40,0,2,5,20,0,0,0,129,702
Kings,Kings,52079,Active,189,19,0,2,5,4,0,0,0,59,278
Kings,Kings,52079,Inactive,23,1,0,0,0,1,0,0,1,4,30
Kings,Kings,52079,Total,212,20,0,2,5,5,0,0,1,63,308
,,,,,,,,,,,,,,
Page 134 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,52080,Active,219,11,1,2,4,9,0,0,0,59,305
Kings,Kings,52080,Inactive,31,5,0,0,0,3,0,0,0,15,54
Kings,Kings,52080,Total,250,16,1,2,4,12,0,0,0,74,359
Kings,Kings,52081,Active,835,39,0,6,6,31,1,0,0,223,"1,141"
Kings,Kings,52081,Inactive,88,6,0,1,1,6,0,0,0,34,136
Kings,Kings,52081,Total,923,45,0,7,7,37,1,0,0,257,"1,277"
Kings,Kings,52082,Active,809,66,3,7,5,29,0,0,0,217,"1,136"
Kings,Kings,52082,Inactive,100,14,0,0,1,3,0,0,0,38,156
Kings,Kings,52082,Total,909,80,3,7,6,32,0,0,0,255,"1,292"
Kings,Kings,52083,Active,835,48,2,3,4,26,0,0,1,186,"1,105"
Kings,Kings,52083,Inactive,77,4,0,0,1,5,0,0,0,27,114
Kings,Kings,52083,Total,912,52,2,3,5,31,0,0,1,213,"1,219"
Kings,Kings,52084,Active,417,34,1,3,1,19,0,0,1,123,599
Kings,Kings,52084,Inactive,43,1,1,1,2,2,0,0,0,20,70
Kings,Kings,52084,Total,460,35,2,4,3,21,0,0,1,143,669
Kings,Kings,52085,Active,506,42,0,3,2,12,0,0,0,116,681
Kings,Kings,52085,Inactive,38,3,0,0,1,2,0,0,0,10,54
Kings,Kings,52085,Total,544,45,0,3,3,14,0,0,0,126,735
Kings,Kings,52086,Active,652,36,1,5,3,25,0,0,0,135,857
Kings,Kings,52086,Inactive,49,6,1,2,0,1,0,0,0,17,76
Kings,Kings,52086,Total,701,42,2,7,3,26,0,0,0,152,933
,,,,,,,,,,,,,,
Page 135 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,52087,Active,879,39,0,6,4,27,0,0,0,188,"1,143"
Kings,Kings,52087,Inactive,131,6,1,2,0,4,0,0,0,30,174
Kings,Kings,52087,Total,"1,010",45,1,8,4,31,0,0,0,218,"1,317"
Kings,Kings,52088,Active,869,69,0,5,7,27,0,0,1,220,"1,198"
Kings,Kings,52088,Inactive,55,6,0,0,2,4,0,0,0,25,92
Kings,Kings,52088,Total,924,75,0,5,9,31,0,0,1,245,"1,290"
Kings,Kings,52089,Active,796,42,1,2,4,33,0,0,0,212,"1,090"
Kings,Kings,52089,Inactive,88,4,0,0,0,7,0,0,0,29,128
Kings,Kings,52089,Total,884,46,1,2,4,40,0,0,0,241,"1,218"
Kings,Kings,52090,Active,750,66,3,2,5,32,0,0,0,198,"1,056"
Kings,Kings,52090,Inactive,103,11,0,0,0,6,0,0,0,38,158
Kings,Kings,52090,Total,853,77,3,2,5,38,0,0,0,236,"1,214"
Kings,Kings,52091,Active,502,37,1,6,7,21,0,0,0,152,726
Kings,Kings,52091,Inactive,88,7,1,0,0,2,0,0,0,23,121
Kings,Kings,52091,Total,590,44,2,6,7,23,0,0,0,175,847
Kings,Kings,52092,Active,668,57,0,1,1,15,0,0,0,160,902
Kings,Kings,52092,Inactive,64,8,0,0,0,1,0,0,0,15,88
Kings,Kings,52092,Total,732,65,0,1,1,16,0,0,0,175,990
Kings,Kings,52093,Active,570,45,0,3,4,33,0,0,2,182,839
Kings,Kings,52093,Inactive,67,4,0,2,1,2,0,0,0,19,95
Kings,Kings,52093,Total,637,49,0,5,5,35,0,0,2,201,934
,,,,,,,,,,,,,,
Page 136 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,52094,Active,421,33,0,4,1,13,0,0,1,100,573
Kings,Kings,52094,Inactive,86,13,0,1,1,1,0,0,0,28,130
Kings,Kings,52094,Total,507,46,0,5,2,14,0,0,1,128,703
Kings,Kings,52095,Active,121,16,0,1,4,5,0,0,0,33,180
Kings,Kings,52095,Inactive,17,5,0,0,0,3,0,0,0,7,32
Kings,Kings,52095,Total,138,21,0,1,4,8,0,0,0,40,212
Kings,Kings,52096,Active,784,57,0,7,5,36,0,0,2,199,"1,090"
Kings,Kings,52096,Inactive,56,4,0,0,0,2,0,0,0,19,81
Kings,Kings,52096,Total,840,61,0,7,5,38,0,0,2,218,"1,171"
Kings,Kings,52097,Active,520,33,0,2,2,21,0,0,0,121,699
Kings,Kings,52097,Inactive,57,5,0,1,0,1,0,0,0,21,85
Kings,Kings,52097,Total,577,38,0,3,2,22,0,0,0,142,784
Kings,Kings,52098,Active,803,80,0,2,4,23,0,0,0,151,"1,063"
Kings,Kings,52098,Inactive,80,10,0,0,1,3,0,0,0,11,105
Kings,Kings,52098,Total,883,90,0,2,5,26,0,0,0,162,"1,168"
Kings,Kings,52099,Active,890,60,2,2,5,41,0,0,0,225,"1,225"
Kings,Kings,52099,Inactive,98,9,0,1,1,3,0,0,0,20,132
Kings,Kings,52099,Total,988,69,2,3,6,44,0,0,0,245,"1,357"
Kings,Kings,52100,Active,482,48,2,1,1,20,0,0,1,109,664
Kings,Kings,52100,Inactive,47,6,0,1,0,4,0,0,0,17,75
Kings,Kings,52100,Total,529,54,2,2,1,24,0,0,1,126,739
,,,,,,,,,,,,,,
Page 137 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,52101,Active,571,50,0,1,4,9,0,0,0,99,734
Kings,Kings,52101,Inactive,36,10,0,0,1,3,0,0,0,8,58
Kings,Kings,52101,Total,607,60,0,1,5,12,0,0,0,107,792
Kings,Kings,52102,Active,0,0,0,0,0,0,0,0,0,1,1
Kings,Kings,52102,Total,0,0,0,0,0,0,0,0,0,1,1
Kings,Kings,52103,Active,465,49,2,2,2,17,0,0,0,71,608
Kings,Kings,52103,Inactive,32,3,1,0,1,3,0,0,0,9,49
Kings,Kings,52103,Total,497,52,3,2,3,20,0,0,0,80,657
Kings,Kings,52104,Active,391,24,1,0,3,8,0,0,0,43,470
Kings,Kings,52104,Inactive,22,4,0,0,0,1,0,0,0,4,31
Kings,Kings,52104,Total,413,28,1,0,3,9,0,0,0,47,501
Kings,Kings,52105,Active,589,50,0,3,4,34,0,0,0,176,856
Kings,Kings,52105,Inactive,66,8,0,0,0,5,0,0,0,22,101
Kings,Kings,52105,Total,655,58,0,3,4,39,0,0,0,198,957
Kings,Kings,52106,Active,24,2,0,0,0,4,0,0,0,11,41
Kings,Kings,52106,Total,24,2,0,0,0,4,0,0,0,11,41
Kings,Kings,52111,Active,0,0,0,0,0,0,0,0,0,1,1
Kings,Kings,52111,Total,0,0,0,0,0,0,0,0,0,1,1
Kings,Kings,52115,Active,355,48,0,1,2,15,0,0,0,103,524
Kings,Kings,52115,Inactive,23,2,0,0,1,3,0,0,0,12,41
Kings,Kings,52115,Total,378,50,0,1,3,18,0,0,0,115,565
,,,,,,,,,,,,,,
Page 138 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,52116,Active,730,49,8,3,5,21,0,0,1,169,986
Kings,Kings,52116,Inactive,55,7,0,1,0,2,0,0,0,18,83
Kings,Kings,52116,Total,785,56,8,4,5,23,0,0,1,187,"1,069"
Kings,Kings,53001,Active,849,29,1,5,4,20,0,0,1,228,"1,137"
Kings,Kings,53001,Inactive,68,4,0,3,0,3,0,0,0,16,94
Kings,Kings,53001,Total,917,33,1,8,4,23,0,0,1,244,"1,231"
Kings,Kings,53002,Active,933,34,1,0,0,22,0,0,0,155,"1,145"
Kings,Kings,53002,Inactive,47,3,0,0,0,1,0,0,0,11,62
Kings,Kings,53002,Total,980,37,1,0,0,23,0,0,0,166,"1,207"
Kings,Kings,53003,Active,807,30,0,0,4,22,0,0,1,165,"1,029"
Kings,Kings,53003,Inactive,58,3,0,0,0,5,0,0,0,13,79
Kings,Kings,53003,Total,865,33,0,0,4,27,0,0,1,178,"1,108"
Kings,Kings,53004,Active,531,22,5,7,0,17,0,0,1,122,705
Kings,Kings,53004,Inactive,58,5,0,0,0,3,0,0,0,28,94
Kings,Kings,53004,Total,589,27,5,7,0,20,0,0,1,150,799
Kings,Kings,53005,Active,657,23,2,0,4,17,0,0,1,136,840
Kings,Kings,53005,Inactive,61,1,1,1,0,1,0,0,0,23,88
Kings,Kings,53005,Total,718,24,3,1,4,18,0,0,1,159,928
Kings,Kings,53006,Active,118,5,0,0,1,9,0,0,1,44,178
Kings,Kings,53006,Inactive,10,2,0,0,0,2,0,0,0,2,16
Kings,Kings,53006,Total,128,7,0,0,1,11,0,0,1,46,194
,,,,,,,,,,,,,,
Page 139 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,53007,Active,770,28,3,6,3,14,0,1,0,115,940
Kings,Kings,53007,Inactive,89,6,0,0,0,1,0,0,0,22,118
Kings,Kings,53007,Total,859,34,3,6,3,15,0,1,0,137,"1,058"
Kings,Kings,53008,Active,518,28,0,8,1,33,0,0,0,165,753
Kings,Kings,53008,Inactive,48,2,0,1,0,2,0,0,0,22,75
Kings,Kings,53008,Total,566,30,0,9,1,35,0,0,0,187,828
Kings,Kings,53009,Active,786,25,2,2,3,15,0,0,0,135,968
Kings,Kings,53009,Inactive,62,2,0,0,0,2,0,0,0,12,78
Kings,Kings,53009,Total,848,27,2,2,3,17,0,0,0,147,"1,046"
Kings,Kings,53010,Active,671,32,3,0,3,10,0,0,0,60,779
Kings,Kings,53010,Inactive,49,8,0,0,0,0,0,0,0,7,64
Kings,Kings,53010,Total,720,40,3,0,3,10,0,0,0,67,843
Kings,Kings,53011,Active,759,25,1,1,2,19,0,0,1,129,937
Kings,Kings,53011,Inactive,127,5,1,0,1,2,0,0,0,26,162
Kings,Kings,53011,Total,886,30,2,1,3,21,0,0,1,155,"1,099"
Kings,Kings,53012,Active,905,48,1,2,2,17,0,0,0,177,"1,152"
Kings,Kings,53012,Inactive,112,3,1,0,1,3,0,0,0,14,134
Kings,Kings,53012,Total,"1,017",51,2,2,3,20,0,0,0,191,"1,286"
Kings,Kings,53013,Active,748,27,4,5,4,18,0,0,0,162,968
Kings,Kings,53013,Inactive,68,4,0,0,0,7,0,0,0,13,92
Kings,Kings,53013,Total,816,31,4,5,4,25,0,0,0,175,"1,060"
,,,,,,,,,,,,,,
Page 140 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,53014,Active,50,1,0,0,0,1,0,0,0,5,57
Kings,Kings,53014,Inactive,2,0,0,0,0,0,0,0,0,0,2
Kings,Kings,53014,Total,52,1,0,0,0,1,0,0,0,5,59
Kings,Kings,53015,Active,805,74,0,0,3,27,0,0,0,199,"1,108"
Kings,Kings,53015,Inactive,50,3,0,0,0,0,0,0,0,8,61
Kings,Kings,53015,Total,855,77,0,0,3,27,0,0,0,207,"1,169"
Kings,Kings,53016,Active,861,44,0,4,3,25,0,0,1,215,"1,153"
Kings,Kings,53016,Inactive,89,4,1,1,0,3,0,0,0,29,127
Kings,Kings,53016,Total,950,48,1,5,3,28,0,0,1,244,"1,280"
Kings,Kings,53017,Active,885,45,2,5,6,29,0,0,0,197,"1,169"
Kings,Kings,53017,Inactive,123,8,1,0,0,3,0,0,1,43,179
Kings,Kings,53017,Total,"1,008",53,3,5,6,32,0,0,1,240,"1,348"
Kings,Kings,53018,Active,553,55,2,2,4,23,0,0,0,155,794
Kings,Kings,53018,Inactive,53,7,0,1,1,3,0,0,0,22,87
Kings,Kings,53018,Total,606,62,2,3,5,26,0,0,0,177,881
Kings,Kings,53019,Active,855,91,2,6,3,37,0,0,3,277,"1,274"
Kings,Kings,53019,Inactive,93,10,0,2,0,5,0,0,0,31,141
Kings,Kings,53019,Total,948,101,2,8,3,42,0,0,3,308,"1,415"
Kings,Kings,53020,Active,641,80,1,8,8,26,0,0,0,207,971
Kings,Kings,53020,Inactive,94,11,0,0,0,7,0,0,0,30,142
Kings,Kings,53020,Total,735,91,1,8,8,33,0,0,0,237,"1,113"
,,,,,,,,,,,,,,
Page 141 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,53021,Active,818,39,2,2,1,19,0,0,0,145,"1,026"
Kings,Kings,53021,Inactive,69,3,0,0,2,1,0,0,0,15,90
Kings,Kings,53021,Total,887,42,2,2,3,20,0,0,0,160,"1,116"
Kings,Kings,53022,Active,761,36,1,7,4,26,0,0,0,127,962
Kings,Kings,53022,Inactive,40,1,0,0,1,2,0,0,0,12,56
Kings,Kings,53022,Total,801,37,1,7,5,28,0,0,0,139,"1,018"
Kings,Kings,53023,Active,598,23,1,3,4,20,0,0,2,138,789
Kings,Kings,53023,Inactive,99,6,0,1,0,5,0,0,0,34,145
Kings,Kings,53023,Total,697,29,1,4,4,25,0,0,2,172,934
Kings,Kings,53024,Active,913,53,1,0,4,21,1,0,0,157,"1,150"
Kings,Kings,53024,Inactive,50,1,0,0,0,0,0,0,0,8,59
Kings,Kings,53024,Total,963,54,1,0,4,21,1,0,0,165,"1,209"
Kings,Kings,53025,Active,835,35,2,0,4,15,0,0,0,136,"1,027"
Kings,Kings,53025,Inactive,114,8,0,0,0,1,0,0,0,24,147
Kings,Kings,53025,Total,949,43,2,0,4,16,0,0,0,160,"1,174"
Kings,Kings,53026,Active,471,18,0,0,0,2,0,0,0,108,599
Kings,Kings,53026,Inactive,32,1,0,0,0,0,0,0,0,7,40
Kings,Kings,53026,Total,503,19,0,0,0,2,0,0,0,115,639
Kings,Kings,53027,Active,778,28,3,3,7,18,0,0,0,158,995
Kings,Kings,53027,Inactive,54,6,0,0,0,1,0,0,0,17,78
Kings,Kings,53027,Total,832,34,3,3,7,19,0,0,0,175,"1,073"
,,,,,,,,,,,,,,
Page 142 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,53028,Active,902,48,0,0,5,18,0,0,0,181,"1,154"
Kings,Kings,53028,Inactive,57,1,0,0,1,3,0,0,0,8,70
Kings,Kings,53028,Total,959,49,0,0,6,21,0,0,0,189,"1,224"
Kings,Kings,53029,Active,530,19,0,3,6,12,0,0,0,96,666
Kings,Kings,53029,Inactive,44,5,0,0,0,1,0,0,0,9,59
Kings,Kings,53029,Total,574,24,0,3,6,13,0,0,0,105,725
Kings,Kings,53030,Active,888,39,0,8,6,38,0,0,0,240,"1,219"
Kings,Kings,53030,Inactive,99,8,0,0,0,0,0,0,0,37,144
Kings,Kings,53030,Total,987,47,0,8,6,38,0,0,0,277,"1,363"
Kings,Kings,53031,Active,814,41,0,0,1,12,0,0,0,102,970
Kings,Kings,53031,Inactive,54,7,2,0,0,0,0,0,0,5,68
Kings,Kings,53031,Total,868,48,2,0,1,12,0,0,0,107,"1,038"
Kings,Kings,53032,Active,724,34,1,0,7,22,0,0,1,144,933
Kings,Kings,53032,Inactive,63,3,0,0,0,2,0,0,0,11,79
Kings,Kings,53032,Total,787,37,1,0,7,24,0,0,1,155,"1,012"
Kings,Kings,53033,Active,577,53,3,6,3,30,0,0,1,165,838
Kings,Kings,53033,Inactive,89,8,0,3,0,3,0,0,1,28,132
