"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,67062,Inactive,74,30,1,0,0,10,0,0,0,31,146
New York,New York,67062,Total,488,110,1,3,1,41,0,0,0,201,845
New York,New York,67063,Active,419,70,1,1,2,30,0,0,1,176,700
New York,New York,67063,Inactive,73,13,0,1,0,11,0,0,0,30,128
New York,New York,67063,Total,492,83,1,2,2,41,0,0,1,206,828
New York,New York,67064,Active,477,85,0,1,1,42,0,0,0,170,776
New York,New York,67064,Inactive,95,17,0,1,1,10,0,0,0,50,174
New York,New York,67064,Total,572,102,0,2,2,52,0,0,0,220,950
New York,New York,67065,Active,554,92,3,0,0,23,0,0,0,151,823
New York,New York,67065,Inactive,119,31,0,1,0,5,0,0,0,46,202
New York,New York,67065,Total,673,123,3,1,0,28,0,0,0,197,"1,025"
New York,New York,67066,Active,651,79,3,1,1,40,0,0,0,171,946
New York,New York,67066,Inactive,74,13,0,1,0,9,0,0,0,29,126
New York,New York,67066,Total,725,92,3,2,1,49,0,0,0,200,"1,072"
New York,New York,67067,Active,751,101,3,3,1,24,0,0,1,199,"1,083"
New York,New York,67067,Inactive,86,18,0,0,0,10,0,0,1,45,160
New York,New York,67067,Total,837,119,3,3,1,34,0,0,2,244,"1,243"
New York,New York 67068,,Active,662,108,1,3,0,36,0,0,2,259,"1,071"
,,,,,,,,,,,,,,
Page 36 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,67068,Inactive,82,33,0,0,0,8,0,0,0,32,155
New York,New York,67068,Total,744,141,1,3,0,44,0,0,2,291,"1,226"
New York,New York,67069,Active,805,103,1,3,1,28,0,0,0,217,"1,158"
New York,New York,67069,Inactive,122,33,0,0,0,11,0,0,0,46,212
New York,New York,67069,Total,927,136,1,3,1,39,0,0,0,263,"1,370"
New York,New York,67070,Active,401,69,1,0,0,24,0,0,0,127,622
New York,New York,67070,Inactive,69,18,0,0,0,5,0,0,0,35,127
New York,New York,67070,Total,470,87,1,0,0,29,0,0,0,162,749
New York,New York,67071,Active,472,87,0,0,1,27,0,0,1,137,725
New York,New York,67071,Inactive,79,21,0,0,0,10,0,0,0,35,145
New York,New York,67071,Total,551,108,0,0,1,37,0,0,1,172,870
New York,New York,67072,Active,757,125,1,0,1,23,0,0,0,190,"1,097"
New York,New York,67072,Inactive,50,9,0,0,0,1,0,0,0,20,80
New York,New York,67072,Total,807,134,1,0,1,24,0,0,0,210,"1,177"
New York,New York,67073,Active,548,75,1,3,2,29,0,0,3,162,823
New York,New York,67073,Inactive,77,28,0,0,0,6,0,0,0,31,142
New York,New York,67073,Total,625,103,1,3,2,35,0,0,3,193,965
New York,New York,67074,Active,669,123,0,0,2,29,0,0,1,184,"1,008"
New York,New York,67074,Inactive,69,27,0,0,0,11,0,0,0,27,134
New York,New York,67074,Total,738,150,0,0,2,40,0,0,1,211,"1,142"
New York,New York 67075,,Active,599,92,1,0,3,32,0,0,1,147,875
,,,,,,,,,,,,,,
Page 37 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,67075,Inactive,78,18,0,0,0,5,0,0,0,35,136
New York,New York,67075,Total,677,110,1,0,3,37,0,0,1,182,"1,011"
New York,New York,67076,Active,659,98,1,1,1,25,0,0,1,207,993
New York,New York,67076,Inactive,61,12,0,0,0,8,0,0,1,26,108
New York,New York,67076,Total,720,110,1,1,1,33,0,0,2,233,"1,101"
New York,New York,67077,Active,702,118,1,0,4,36,0,0,0,201,"1,062"
New York,New York,67077,Inactive,90,30,0,0,0,10,0,0,0,44,174
New York,New York,67077,Total,792,148,1,0,4,46,0,0,0,245,"1,236"
New York,New York,67078,Active,613,86,4,0,0,16,0,0,0,154,873
New York,New York,67078,Inactive,66,11,0,0,1,3,0,0,0,28,109
New York,New York,67078,Total,679,97,4,0,1,19,0,0,0,182,982
New York,New York,67079,Active,435,60,0,0,0,15,0,0,1,130,641
New York,New York,67079,Inactive,28,9,0,0,0,1,0,0,0,12,50
New York,New York,67079,Total,463,69,0,0,0,16,0,0,1,142,691
New York,New York,67080,Active,718,97,2,2,0,33,0,0,1,164,"1,017"
New York,New York,67080,Inactive,63,20,0,0,0,3,0,0,0,31,117
New York,New York,67080,Total,781,117,2,2,0,36,0,0,1,195,"1,134"
New York,New York,67081,Active,551,92,2,0,0,16,0,0,0,144,805
New York,New York,67081,Inactive,34,11,0,0,0,4,0,0,0,23,72
New York,New York,67081,Total,585,103,2,0,0,20,0,0,0,167,877
New York,New York 67082,,Active,646,92,0,0,2,32,0,0,0,196,968
,,,,,,,,,,,,,,
Page 38 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,67082,Inactive,69,20,1,0,0,9,0,0,0,18,117
New York,New York,67082,Total,715,112,1,0,2,41,0,0,0,214,"1,085"
New York,New York,67083,Active,853,77,1,0,1,35,0,0,0,216,"1,183"
New York,New York,67083,Inactive,93,28,0,0,1,9,0,0,0,33,164
New York,New York,67083,Total,946,105,1,0,2,44,0,0,0,249,"1,347"
New York,New York,67084,Active,485,77,1,1,0,27,0,0,0,144,735
New York,New York,67084,Inactive,64,16,0,1,1,6,0,0,0,21,109
New York,New York,67084,Total,549,93,1,2,1,33,0,0,0,165,844
New York,New York,67085,Active,791,83,1,5,1,15,0,0,1,192,"1,089"
New York,New York,67085,Inactive,73,12,0,0,0,4,0,0,0,37,126
New York,New York,67085,Total,864,95,1,5,1,19,0,0,1,229,"1,215"
New York,New York,67086,Active,838,97,1,4,1,32,0,0,1,176,"1,150"
New York,New York,67086,Inactive,124,16,1,0,0,12,0,0,0,53,206
New York,New York,67086,Total,962,113,2,4,1,44,0,0,1,229,"1,356"
New York,New York,67087,Active,693,117,0,1,1,30,2,0,0,194,"1,038"
New York,New York,67087,Inactive,94,23,0,0,0,4,0,0,1,32,154
New York,New York,67087,Total,787,140,0,1,1,34,2,0,1,226,"1,192"
New York,New York,67088,Active,822,144,2,2,0,35,0,0,0,220,"1,225"
New York,New York,67088,Inactive,90,18,0,0,1,5,0,0,0,57,171
New York,New York,67088,Total,912,162,2,2,1,40,0,0,0,277,"1,396"
New York,New York 67089,,Active,793,135,0,2,0,17,0,0,1,251,"1,199"
,,,,,,,,,,,,,,
Page 39 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,67089,Inactive,87,24,0,0,0,9,0,0,0,38,158
New York,New York,67089,Total,880,159,0,2,0,26,0,0,1,289,"1,357"
New York,New York,67090,Active,674,111,3,2,2,18,0,0,0,182,992
New York,New York,67090,Inactive,57,17,0,0,0,1,0,0,0,26,101
New York,New York,67090,Total,731,128,3,2,2,19,0,0,0,208,"1,093"
New York,New York,67091,Active,595,73,0,2,0,19,0,0,1,120,810
New York,New York,67091,Inactive,37,9,0,0,0,3,0,0,0,11,60
New York,New York,67091,Total,632,82,0,2,0,22,0,0,1,131,870
New York,New York,67092,Active,727,77,1,1,1,28,1,0,1,187,"1,024"
New York,New York,67092,Inactive,54,13,0,0,0,2,0,0,0,23,92
New York,New York,67092,Total,781,90,1,1,1,30,1,0,1,210,"1,116"
New York,New York,67093,Active,521,53,0,2,3,19,0,0,0,138,736
New York,New York,67093,Inactive,48,17,0,0,0,4,0,0,0,23,92
New York,New York,67093,Total,569,70,0,2,3,23,0,0,0,161,828
New York,New York,67094,Active,662,92,1,0,0,26,1,0,0,182,964
New York,New York,67094,Inactive,51,9,0,0,0,3,0,0,0,34,97
New York,New York,67094,Total,713,101,1,0,0,29,1,0,0,216,"1,061"
New York,New York,67095,Active,525,61,0,3,2,24,0,0,0,127,742
New York,New York,67095,Inactive,49,12,0,0,0,3,0,0,0,19,83
New York,New York,67095,Total,574,73,0,3,2,27,0,0,0,146,825
New York,New York 67096,,Active,444,52,2,1,0,13,0,0,0,81,593
,,,,,,,,,,,,,,
Page 40 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,67096,Inactive,41,9,0,0,0,1,0,0,0,12,63
New York,New York,67096,Total,485,61,2,1,0,14,0,0,0,93,656
New York,New York,67097,Active,551,54,1,2,2,30,0,0,1,116,757
New York,New York,67097,Inactive,58,15,0,0,0,2,0,0,0,30,105
New York,New York,67097,Total,609,69,1,2,2,32,0,0,1,146,862
New York,New York,67098,Active,582,80,2,1,0,23,0,0,2,139,829
New York,New York,67098,Inactive,79,15,0,0,0,5,0,0,0,17,116
New York,New York,67098,Total,661,95,2,1,0,28,0,0,2,156,945
New York,New York,67099,Active,478,51,1,0,0,15,0,0,0,107,652
New York,New York,67099,Inactive,42,12,0,0,0,2,0,0,0,11,67
New York,New York,67099,Total,520,63,1,0,0,17,0,0,0,118,719
New York,New York,67100,Active,2,0,0,0,0,0,0,0,0,5,7
New York,New York,67100,Inactive,4,2,0,1,0,0,0,0,0,0,7
New York,New York,67100,Total,6,2,0,1,0,0,0,0,0,5,14
New York,New York,67101,Active,69,32,0,0,0,5,0,0,0,37,143
New York,New York,67101,Inactive,0,2,0,0,0,0,0,0,0,2,4
New York,New York,67101,Total,69,34,0,0,0,5,0,0,0,39,147
New York,New York,67102,Active,0,1,0,0,0,0,0,0,0,1,2
New York,New York,67102,Inactive,1,0,0,0,0,0,0,0,0,0,1
New York,New York,67102,Total,1,1,0,0,0,0,0,0,0,1,3
New York,New York 68001,,Active,697,69,0,0,3,23,0,1,0,132,925
,,,,,,,,,,,,,,
Page 41 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,68001,Inactive,78,14,0,1,0,1,0,0,0,25,119
New York,New York,68001,Total,775,83,0,1,3,24,0,1,0,157,"1,044"
New York,New York,68002,Active,666,57,1,1,5,14,0,0,0,124,868
New York,New York,68002,Inactive,69,6,0,1,1,5,0,0,0,19,101
New York,New York,68002,Total,735,63,1,2,6,19,0,0,0,143,969
New York,New York,68003,Active,506,84,2,2,1,35,1,0,2,219,852
New York,New York,68003,Inactive,71,18,0,0,0,5,0,0,0,32,126
New York,New York,68003,Total,577,102,2,2,1,40,1,0,2,251,978
New York,New York,68004,Active,830,168,4,1,2,42,0,0,0,288,"1,335"
New York,New York,68004,Inactive,157,47,0,0,1,25,0,0,0,78,308
New York,New York,68004,Total,987,215,4,1,3,67,0,0,0,366,"1,643"
New York,New York,68005,Active,350,75,3,3,0,22,0,0,0,116,569
New York,New York,68005,Inactive,69,20,0,0,0,10,0,0,0,35,134
New York,New York,68005,Total,419,95,3,3,0,32,0,0,0,151,703
New York,New York,68006,Active,387,51,1,0,0,21,0,0,0,117,577
New York,New York,68006,Inactive,66,7,1,0,0,3,1,0,0,22,100
New York,New York,68006,Total,453,58,2,0,0,24,1,0,0,139,677
New York,New York,68007,Active,264,74,0,1,1,16,0,0,0,117,473
New York,New York,68007,Inactive,23,8,0,0,0,4,0,0,0,21,56
New York,New York,68007,Total,287,82,0,1,1,20,0,0,0,138,529
New York,New York 68008,,Active,476,163,1,2,0,39,0,0,0,169,850
,,,,,,,,,,,,,,
Page 42 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,68008,Inactive,35,11,0,1,0,4,0,0,0,16,67
New York,New York,68008,Total,511,174,1,3,0,43,0,0,0,185,917
New York,New York,68009,Active,417,138,2,0,1,31,0,0,0,142,731
New York,New York,68009,Inactive,32,14,0,0,0,5,0,0,0,11,62
New York,New York,68009,Total,449,152,2,0,1,36,0,0,0,153,793
New York,New York,68010,Active,347,150,0,0,0,25,1,0,1,120,644
New York,New York,68010,Inactive,22,11,0,0,0,2,0,0,0,13,48
New York,New York,68010,Total,369,161,0,0,0,27,1,0,1,133,692
New York,New York,68011,Active,658,218,1,1,1,33,0,0,0,226,"1,138"
New York,New York,68011,Inactive,85,31,1,0,0,5,0,0,0,49,171
New York,New York,68011,Total,743,249,2,1,1,38,0,0,0,275,"1,309"
New York,New York,68012,Active,647,139,2,1,0,27,0,0,1,274,"1,091"
New York,New York,68012,Inactive,78,19,0,0,0,3,0,0,0,30,130
New York,New York,68012,Total,725,158,2,1,0,30,0,0,1,304,"1,221"
New York,New York,68013,Active,264,25,2,1,3,13,0,0,1,75,384
New York,New York,68013,Inactive,36,2,0,0,0,5,0,0,0,21,64
New York,New York,68013,Total,300,27,2,1,3,18,0,0,1,96,448
New York,New York,68014,Active,489,79,1,2,2,18,1,0,0,186,778
New York,New York,68014,Inactive,131,29,0,1,1,12,0,0,0,57,231
New York,New York,68014,Total,620,108,1,3,3,30,1,0,0,243,"1,009"
New York,New York 68015,,Active,671,159,0,1,1,46,0,0,1,288,"1,167"
,,,,,,,,,,,,,,
Page 43 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,68015,Inactive,104,33,0,1,1,11,0,0,1,57,208
New York,New York,68015,Total,775,192,0,2,2,57,0,0,2,345,"1,375"
New York,New York,68016,Active,549,37,1,1,0,18,0,0,0,94,700
New York,New York,68016,Inactive,45,1,0,0,0,4,0,0,0,3,53
New York,New York,68016,Total,594,38,1,1,0,22,0,0,0,97,753
New York,New York,68017,Active,345,15,0,0,0,9,0,0,0,61,430
New York,New York,68017,Inactive,129,3,0,0,2,8,0,0,0,29,171
New York,New York,68017,Total,474,18,0,0,2,17,0,0,0,90,601
New York,New York,68018,Active,456,20,0,0,2,17,0,0,0,82,577
New York,New York,68018,Inactive,186,5,0,0,0,4,0,0,0,27,222
New York,New York,68018,Total,642,25,0,0,2,21,0,0,0,109,799
New York,New York,68019,Active,878,48,2,2,9,31,0,0,0,171,"1,141"
New York,New York,68019,Inactive,101,16,1,1,0,6,0,0,0,30,155
New York,New York,68019,Total,979,64,3,3,9,37,0,0,0,201,"1,296"
New York,New York,68020,Active,209,21,2,0,0,17,0,0,0,68,317
New York,New York,68020,Inactive,32,7,1,0,0,4,0,0,0,6,50
New York,New York,68020,Total,241,28,3,0,0,21,0,0,0,74,367
New York,New York,68021,Active,741,52,1,0,2,19,0,0,0,134,949
New York,New York,68021,Inactive,98,8,1,0,0,2,0,0,0,22,131
New York,New York,68021,Total,839,60,2,0,2,21,0,0,0,156,"1,080"
New York,New York 68022,,Active,538,31,2,6,4,14,0,0,0,146,741
,,,,,,,,,,,,,,
Page 44 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,68022,Inactive,48,7,0,0,0,2,0,0,0,18,75
New York,New York,68022,Total,586,38,2,6,4,16,0,0,0,164,816
New York,New York,68023,Active,829,72,1,1,6,29,0,0,1,180,"1,119"
New York,New York,68023,Inactive,124,9,0,0,0,4,0,0,0,35,172
New York,New York,68023,Total,953,81,1,1,6,33,0,0,1,215,"1,291"
New York,New York,68024,Active,408,35,0,2,5,14,1,0,1,94,560
New York,New York,68024,Inactive,84,6,2,0,2,4,0,0,0,25,123
New York,New York,68024,Total,492,41,2,2,7,18,1,0,1,119,683
New York,New York,68025,Active,567,33,2,0,5,15,0,0,0,88,710
New York,New York,68025,Inactive,62,3,0,0,1,3,0,0,0,7,76
New York,New York,68025,Total,629,36,2,0,6,18,0,0,0,95,786
New York,New York,68026,Active,532,43,2,0,2,15,0,0,0,78,672
New York,New York,68026,Inactive,106,10,0,0,0,2,0,0,0,15,133
New York,New York,68026,Total,638,53,2,0,2,17,0,0,0,93,805
New York,New York,68027,Active,562,65,3,0,1,19,0,0,0,152,802
New York,New York,68027,Inactive,76,7,1,0,1,5,0,0,0,16,106
New York,New York,68027,Total,638,72,4,0,2,24,0,0,0,168,908
New York,New York,68028,Active,587,35,1,0,6,11,0,0,0,96,736
New York,New York,68028,Inactive,59,7,0,0,1,2,0,0,0,12,81
New York,New York,68028,Total,646,42,1,0,7,13,0,0,0,108,817
New York,New York 68029,,Active,291,17,0,0,1,5,0,0,0,34,348
,,,,,,,,,,,,,,
Page 45 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,68029,Inactive,22,2,0,0,0,1,0,0,0,5,30
New York,New York,68029,Total,313,19,0,0,1,6,0,0,0,39,378
New York,New York,68030,Active,800,51,3,0,2,20,0,0,0,103,979
New York,New York,68030,Inactive,278,14,1,1,1,8,0,0,0,35,338
New York,New York,68030,Total,"1,078",65,4,1,3,28,0,0,0,138,"1,317"
New York,New York,68031,Active,677,21,0,1,4,9,0,0,0,83,795
New York,New York,68031,Inactive,80,2,0,0,2,5,0,0,0,10,99
New York,New York,68031,Total,757,23,0,1,6,14,0,0,0,93,894
New York,New York,68032,Active,882,42,3,0,4,23,1,0,0,130,"1,085"
New York,New York,68032,Inactive,108,7,0,0,1,1,0,0,0,26,143
New York,New York,68032,Total,990,49,3,0,5,24,1,0,0,156,"1,228"
New York,New York,68033,Active,743,57,0,2,2,26,0,0,0,167,997
New York,New York,68033,Inactive,80,8,0,0,0,0,0,0,0,9,97
New York,New York,68033,Total,823,65,0,2,2,26,0,0,0,176,"1,094"
New York,New York,68034,Active,742,23,2,2,2,16,0,0,1,112,900
New York,New York,68034,Inactive,201,13,0,0,0,5,0,0,0,25,244
New York,New York,68034,Total,943,36,2,2,2,21,0,0,1,137,"1,144"
New York,New York,68035,Active,626,35,1,0,5,13,1,0,1,118,800
New York,New York,68035,Inactive,97,4,0,0,0,2,0,0,0,14,117
New York,New York,68035,Total,723,39,1,0,5,15,1,0,1,132,917
New York,New York 68036,,Active,882,46,6,0,7,14,0,0,0,137,"1,092"
,,,,,,,,,,,,,,
Page 46 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,68036,Inactive,112,4,1,1,0,0,0,0,0,19,137
New York,New York,68036,Total,994,50,7,1,7,14,0,0,0,156,"1,229"
New York,New York,68037,Active,837,33,2,1,3,20,1,0,0,175,"1,072"
New York,New York,68037,Inactive,85,6,0,0,0,2,0,0,0,21,114
New York,New York,68037,Total,922,39,2,1,3,22,1,0,0,196,"1,186"
New York,New York,68038,Active,459,27,1,1,2,21,0,0,0,105,616
New York,New York,68038,Inactive,69,9,0,1,1,2,0,0,0,16,98
New York,New York,68038,Total,528,36,1,2,3,23,0,0,0,121,714
New York,New York,68039,Active,597,46,0,2,2,24,1,0,2,139,813
New York,New York,68039,Inactive,131,6,0,1,1,11,0,0,1,26,177
New York,New York,68039,Total,728,52,0,3,3,35,1,0,3,165,990
New York,New York,68040,Active,567,34,3,0,4,9,0,0,0,98,715
New York,New York,68040,Inactive,59,3,0,0,0,4,0,0,0,19,85
New York,New York,68040,Total,626,37,3,0,4,13,0,0,0,117,800
New York,New York,68041,Active,858,60,2,1,5,21,1,0,0,144,"1,092"
New York,New York,68041,Inactive,96,11,0,0,0,2,0,0,0,27,136
New York,New York,68041,Total,954,71,2,1,5,23,1,0,0,171,"1,228"
New York,New York,68042,Active,478,23,1,0,1,10,0,0,0,65,578
New York,New York,68042,Inactive,41,2,0,0,0,1,0,0,0,5,49
New York,New York,68042,Total,519,25,1,0,1,11,0,0,0,70,627
New York,New York 68043,,Active,596,40,0,2,4,26,1,0,0,129,798
,,,,,,,,,,,,,,
Page 47 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,68043,Inactive,85,11,0,0,1,4,0,0,0,25,126
New York,New York,68043,Total,681,51,0,2,5,30,1,0,0,154,924
New York,New York,68044,Active,622,21,2,1,4,16,0,0,0,103,769
New York,New York,68044,Inactive,94,1,0,0,1,3,0,0,0,16,115
New York,New York,68044,Total,716,22,2,1,5,19,0,0,0,119,884
New York,New York,68045,Active,440,27,0,0,2,13,0,0,0,82,564
New York,New York,68045,Inactive,87,10,0,0,1,2,0,0,0,26,126
New York,New York,68045,Total,527,37,0,0,3,15,0,0,0,108,690
New York,New York,68046,Active,560,43,3,1,2,25,1,0,0,138,773
New York,New York,68046,Inactive,47,3,0,0,0,1,0,0,0,11,62
New York,New York,68046,Total,607,46,3,1,2,26,1,0,0,149,835
New York,New York,68047,Active,625,35,0,0,6,15,0,0,0,127,808
New York,New York,68047,Inactive,80,5,0,0,0,5,0,0,0,21,111
New York,New York,68047,Total,705,40,0,0,6,20,0,0,0,148,919
New York,New York,68048,Active,646,34,3,0,3,9,0,0,0,108,803
New York,New York,68048,Inactive,143,7,2,0,1,2,0,0,0,25,180
New York,New York,68048,Total,789,41,5,0,4,11,0,0,0,133,983
New York,New York,68049,Active,751,39,0,0,7,17,0,0,0,118,932
New York,New York,68049,Inactive,100,6,0,0,1,4,0,0,0,25,136
New York,New York,68049,Total,851,45,0,0,8,21,0,0,0,143,"1,068"
New York,New York 68050,,Active,554,29,1,0,2,14,0,0,0,73,673
,,,,,,,,,,,,,,
Page 48 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,68050,Inactive,66,1,0,0,0,0,0,0,0,10,77
New York,New York,68050,Total,620,30,1,0,2,14,0,0,0,83,750
New York,New York,68051,Active,481,42,3,0,1,12,0,0,0,69,608
New York,New York,68051,Inactive,36,2,0,0,0,1,0,0,0,1,40
New York,New York,68051,Total,517,44,3,0,1,13,0,0,0,70,648
New York,New York,68052,Active,515,22,0,0,1,12,0,0,0,89,639
New York,New York,68052,Inactive,25,0,0,0,0,1,0,0,0,8,34
New York,New York,68052,Total,540,22,0,0,1,13,0,0,0,97,673
New York,New York,68053,Active,449,27,3,0,1,11,0,0,0,47,538
New York,New York,68053,Inactive,61,4,0,0,0,1,0,0,0,12,78
New York,New York,68053,Total,510,31,3,0,1,12,0,0,0,59,616
New York,New York,68054,Active,805,57,2,1,4,27,0,0,0,188,"1,084"
New York,New York,68054,Inactive,171,11,1,0,2,5,0,0,0,45,235
New York,New York,68054,Total,976,68,3,1,6,32,0,0,0,233,"1,319"
New York,New York,68055,Active,494,36,1,1,2,19,0,0,1,111,665
New York,New York,68055,Inactive,70,8,0,1,0,2,0,0,0,16,97
New York,New York,68055,Total,564,44,1,2,2,21,0,0,1,127,762
New York,New York,68056,Active,615,30,1,1,5,15,0,0,0,108,775
New York,New York,68056,Inactive,34,0,0,0,2,1,0,0,0,7,44
New York,New York,68056,Total,649,30,1,1,7,16,0,0,0,115,819
New York,New York 68057,,Active,956,51,1,2,5,31,0,1,1,141,"1,189"
,,,,,,,,,,,,,,
Page 49 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,68057,Inactive,113,4,0,0,0,3,0,0,0,21,141
New York,New York,68057,Total,"1,069",55,1,2,5,34,0,1,1,162,"1,330"
New York,New York,68058,Active,668,45,2,0,11,13,0,0,0,90,829
New York,New York,68058,Inactive,73,4,0,0,1,2,0,0,0,8,88
New York,New York,68058,Total,741,49,2,0,12,15,0,0,0,98,917
New York,New York,68059,Active,864,35,3,0,2,15,0,0,0,132,"1,051"
New York,New York,68059,Inactive,59,5,0,1,0,3,0,0,0,12,80
New York,New York,68059,Total,923,40,3,1,2,18,0,0,0,144,"1,131"
