"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,37029,Total,672,106,1,6,5,24,0,0,0,262,"1,076"
Queens,Queens,37030,Active,617,97,4,3,9,24,2,0,1,220,977
Queens,Queens,37030,Inactive,65,11,1,2,1,1,0,0,0,31,112
Queens,Queens,37030,Total,682,108,5,5,10,25,2,0,1,251,"1,089"
Queens,Queens,37031,Active,773,130,6,5,2,37,0,0,1,306,"1,260"
Queens,Queens,37031,Inactive,91,15,0,0,0,8,0,0,0,31,145
Queens,Queens,37031,Total,864,145,6,5,2,45,0,0,1,337,"1,405"
Queens,Queens,37032,Active,782,102,2,6,3,39,1,0,0,272,"1,207"
Queens,Queens,37032,Inactive,64,16,0,0,1,4,0,0,0,20,105
Queens,Queens,37032,Total,846,118,2,6,4,43,1,0,0,292,"1,312"
Queens,Queens,37033,Active,810,73,2,0,4,27,1,0,0,264,"1,181"
Queens,Queens,37033,Inactive,56,7,1,1,1,4,0,0,0,25,95
,,,,,,,,,,,,,,
Page 145 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 37033,Total,866,80,3,1,5,31,1,0,0,289,"1,276"
Queens,,Queens 37034,Active,520,56,2,4,0,16,0,0,0,149,747
Queens,,Queens 37034,Inactive,21,3,0,0,0,2,0,0,0,10,36
Queens,,Queens 37034,Total,541,59,2,4,0,18,0,0,0,159,783
Queens,Queens,37035,Active,719,66,2,3,2,18,0,0,0,201,"1,011"
Queens,Queens,37035,Inactive,37,3,0,0,0,2,0,0,0,22,64
Queens,Queens,37035,Total,756,69,2,3,2,20,0,0,0,223,"1,075"
Queens,Queens,37036,Active,614,93,1,6,5,29,0,0,2,259,"1,009"
Queens,Queens,37036,Inactive,62,11,1,0,0,4,0,0,0,28,106
Queens,Queens,37036,Total,676,104,2,6,5,33,0,0,2,287,"1,115"
Queens,Queens,37037,Active,663,55,4,3,8,27,0,0,0,230,990
Queens,Queens,37037,Inactive,62,8,0,1,0,7,0,0,0,25,103
Queens,Queens,37037,Total,725,63,4,4,8,34,0,0,0,255,"1,093"
Queens,Queens,37038,Active,726,120,2,2,4,36,1,0,0,252,"1,143"
Queens,Queens,37038,Inactive,76,12,0,1,2,4,0,0,0,46,141
Queens,Queens,37038,Total,802,132,2,3,6,40,1,0,0,298,"1,284"
Queens,Queens,37039,Active,674,129,6,2,1,28,0,0,2,245,"1,087"
Queens,Queens,37039,Inactive,73,17,0,1,0,6,0,0,0,26,123
Queens,Queens,37039,Total,747,146,6,3,1,34,0,0,2,271,"1,210"
Queens,Queens,37040,Inactive,0,0,0,0,0,0,0,0,0,1,1
Queens,Queens,37040,Total,0,0,0,0,0,0,0,0,0,1,1
,,,,,,,,,,,,,,
Page 146 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,37041,Active,202,42,3,2,2,7,0,0,0,89,347
Queens,Queens,37041,Inactive,26,4,0,0,0,1,0,0,0,4,35
Queens,Queens,37041,Total,228,46,3,2,2,8,0,0,0,93,382
Queens,Queens,37042,Active,506,104,5,4,11,25,0,0,0,246,901
Queens,Queens,37042,Inactive,46,7,0,0,0,1,0,0,0,15,69
Queens,Queens,37042,Total,552,111,5,4,11,26,0,0,0,261,970
Queens,Queens,37043,Active,648,191,10,5,6,31,1,0,1,326,"1,219"
Queens,Queens,37043,Inactive,52,14,2,0,1,2,0,0,0,22,93
Queens,Queens,37043,Total,700,205,12,5,7,33,1,0,1,348,"1,312"
Queens,Queens,37044,Active,621,222,19,0,4,42,1,0,1,334,"1,244"
Queens,Queens,37044,Inactive,42,6,1,0,0,2,0,0,0,19,70
Queens,Queens,37044,Total,663,228,20,0,4,44,1,0,1,353,"1,314"
Queens,Queens,37045,Active,616,226,11,2,7,37,1,0,1,371,"1,272"
Queens,Queens,37045,Inactive,48,13,0,0,0,2,0,0,0,25,88
Queens,Queens,37045,Total,664,239,11,2,7,39,1,0,1,396,"1,360"
Queens,Queens,37046,Active,553,199,18,5,4,29,0,0,0,315,"1,123"
Queens,Queens,37046,Inactive,39,13,2,1,1,2,0,0,0,16,74
Queens,Queens,37046,Total,592,212,20,6,5,31,0,0,0,331,"1,197"
Queens,Queens,37047,Active,632,132,11,6,7,26,0,0,1,317,"1,132"
Queens,Queens,37047,Inactive,49,8,0,0,0,1,0,0,0,27,85
Queens,Queens,37047,Total,681,140,11,6,7,27,0,0,1,344,"1,217"
,,,,,,,,,,,,,,
Page 147 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,37048,Active,648,149,12,5,9,28,1,0,2,269,"1,123"
Queens,Queens,37048,Inactive,36,8,0,0,0,0,0,0,0,26,70
Queens,Queens,37048,Total,684,157,12,5,9,28,1,0,2,295,"1,193"
Queens,Queens,37049,Active,656,161,3,5,3,31,0,0,2,292,"1,153"
Queens,Queens,37049,Inactive,47,6,0,0,1,2,0,0,0,19,75
Queens,Queens,37049,Total,703,167,3,5,4,33,0,0,2,311,"1,228"
Queens,Queens,37050,Active,607,129,5,3,9,22,0,0,0,237,"1,012"
Queens,Queens,37050,Inactive,32,11,0,0,0,2,0,0,0,21,66
Queens,Queens,37050,Total,639,140,5,3,9,24,0,0,0,258,"1,078"
Queens,Queens,37051,Active,15,2,0,0,0,1,0,0,0,3,21
Queens,Queens,37051,Inactive,2,0,0,0,0,0,0,0,0,2,4
Queens,Queens,37051,Total,17,2,0,0,0,1,0,0,0,5,25
Queens,Queens,37052,Active,188,62,1,6,2,11,0,0,0,110,380
Queens,Queens,37052,Inactive,9,0,0,0,0,0,0,0,0,12,21
Queens,Queens,37052,Total,197,62,1,6,2,11,0,0,0,122,401
Queens,Queens,37053,Active,123,34,1,0,3,6,0,0,1,59,227
Queens,Queens,37053,Inactive,10,1,0,0,1,0,0,0,0,3,15
Queens,Queens,37053,Total,133,35,1,0,4,6,0,0,1,62,242
Queens,Queens,37054,Active,218,30,2,0,2,11,0,0,1,102,366
Queens,Queens,37054,Inactive,15,4,1,0,0,2,0,0,0,9,31
Queens,Queens,37054,Total,233,34,3,0,2,13,0,0,1,111,397
,,,,,,,,,,,,,,
Page 148 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,37055,Active,9,0,0,0,0,1,0,0,0,3,13
Queens,Queens,37055,Total,9,0,0,0,0,1,0,0,0,3,13
Queens,Queens,37056,Active,776,96,2,6,9,31,1,0,2,317,"1,240"
Queens,Queens,37056,Inactive,69,22,2,0,1,5,0,0,0,28,127
Queens,Queens,37056,Total,845,118,4,6,10,36,1,0,2,345,"1,367"
Queens,Queens,37057,Active,794,114,8,5,8,26,2,0,0,287,"1,244"
Queens,Queens,37057,Inactive,55,8,0,0,2,2,0,0,0,15,82
Queens,Queens,37057,Total,849,122,8,5,10,28,2,0,0,302,"1,326"
Queens,Queens,37058,Active,724,89,8,5,4,21,1,0,0,303,"1,155"
Queens,Queens,37058,Inactive,43,4,2,0,0,2,0,0,0,25,76
Queens,Queens,37058,Total,767,93,10,5,4,23,1,0,0,328,"1,231"
Queens,Queens,37059,Active,741,91,3,1,12,25,0,0,0,287,"1,160"
Queens,Queens,37059,Inactive,54,10,0,0,2,5,0,0,0,28,99
Queens,Queens,37059,Total,795,101,3,1,14,30,0,0,0,315,"1,259"
Queens,Queens,37060,Active,71,17,0,0,2,3,0,0,0,13,106
Queens,Queens,37060,Inactive,3,0,0,0,0,0,0,0,0,1,4
Queens,Queens,37060,Total,74,17,0,0,2,3,0,0,0,14,110
Queens,Queens,37061,Active,440,108,4,4,7,20,1,0,0,241,825
Queens,Queens,37061,Inactive,32,8,1,0,0,2,0,0,0,16,59
Queens,Queens,37061,Total,472,116,5,4,7,22,1,0,0,257,884
,,,,,,,,,,,,,,
Page 149 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,37062,Active,414,118,12,2,7,24,0,0,1,215,793
Queens,Queens,37062,Inactive,27,7,0,0,0,4,0,0,0,14,52
Queens,Queens,37062,Total,441,125,12,2,7,28,0,0,1,229,845
Queens,Queens,37063,Active,788,110,7,2,3,35,0,0,1,282,"1,228"
Queens,Queens,37063,Inactive,75,14,0,1,0,4,0,0,0,38,132
Queens,Queens,37063,Total,863,124,7,3,3,39,0,0,1,320,"1,360"
Queens,Queens,37064,Active,676,119,2,6,3,39,0,0,2,258,"1,105"
Queens,Queens,37064,Inactive,60,18,0,0,0,1,0,0,0,20,99
Queens,Queens,37064,Total,736,137,2,6,3,40,0,0,2,278,"1,204"
Queens,Queens,37065,Active,667,122,7,5,1,30,1,0,0,263,"1,096"
Queens,Queens,37065,Inactive,59,18,3,1,1,2,0,0,0,23,107
Queens,Queens,37065,Total,726,140,10,6,2,32,1,0,0,286,"1,203"
Queens,Queens,37066,Active,3,0,0,0,1,1,0,0,0,1,6
Queens,Queens,37066,Total,3,0,0,0,1,1,0,0,0,1,6
Queens,Queens,37067,Active,624,145,8,8,8,28,1,0,1,318,"1,141"
Queens,Queens,37067,Inactive,63,11,1,0,0,2,0,0,0,38,115
Queens,Queens,37067,Total,687,156,9,8,8,30,1,0,1,356,"1,256"
Queens,Queens,37068,Active,720,153,5,6,4,19,1,0,0,305,"1,213"
Queens,Queens,37068,Inactive,49,7,0,0,1,2,0,0,0,13,72
Queens,Queens,37068,Total,769,160,5,6,5,21,1,0,0,318,"1,285"
Queens,Queens 37075,,Active,726,133,3,4,3,50,0,0,0,336,"1,255"
,,,,,,,,,,,,,,
Page 150 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,37075,Inactive,79,15,1,1,0,6,0,0,1,50,153
Queens,Queens,37075,Total,805,148,4,5,3,56,0,0,1,386,"1,408"
Queens,Queens,37076,Active,302,36,2,0,1,18,0,0,0,109,468
Queens,Queens,37076,Inactive,17,2,0,0,0,1,0,0,0,10,30
Queens,Queens,37076,Total,319,38,2,0,1,19,0,0,0,119,498
Queens,Queens,37077,Active,664,98,4,4,2,11,0,0,0,222,"1,005"
Queens,Queens,37077,Inactive,52,11,1,0,0,5,0,0,0,32,101
Queens,Queens,37077,Total,716,109,5,4,2,16,0,0,0,254,"1,106"
Queens,Queens,38001,Active,597,55,3,2,7,18,0,2,0,235,919
Queens,Queens,38001,Inactive,50,7,1,1,0,1,0,0,0,16,76
Queens,Queens,38001,Total,647,62,4,3,7,19,0,2,0,251,995
Queens,Queens,38002,Active,634,70,2,3,4,26,0,0,0,244,983
Queens,Queens,38002,Inactive,45,6,1,0,0,1,0,0,0,17,70
Queens,Queens,38002,Total,679,76,3,3,4,27,0,0,0,261,"1,053"
Queens,Queens,38003,Active,642,54,3,3,9,25,0,0,0,266,"1,002"
Queens,Queens,38003,Inactive,42,3,0,0,1,2,0,0,1,28,77
Queens,Queens,38003,Total,684,57,3,3,10,27,0,0,1,294,"1,079"
Queens,Queens,38004,Active,717,95,9,1,4,31,1,0,0,254,"1,112"
Queens,Queens,38004,Inactive,66,14,0,1,0,1,0,0,0,21,103
Queens,Queens,38004,Total,783,109,9,2,4,32,1,0,0,275,"1,215"
Queens,Queens 38005,,Active,640,38,0,0,8,13,0,1,1,154,855
,,,,,,,,,,,,,,
Page 151 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,38005,Inactive,36,8,0,0,0,2,0,0,0,15,61
Queens,Queens,38005,Total,676,46,0,0,8,15,0,1,1,169,916
Queens,Queens,38006,Active,807,100,4,1,6,25,1,0,1,292,"1,237"
Queens,Queens,38006,Inactive,63,15,0,0,0,5,0,0,0,26,109
Queens,Queens,38006,Total,870,115,4,1,6,30,1,0,1,318,"1,346"
Queens,Queens,38007,Active,729,67,2,2,7,17,1,0,2,205,"1,032"
Queens,Queens,38007,Inactive,54,13,1,0,0,3,0,0,0,18,89
Queens,Queens,38007,Total,783,80,3,2,7,20,1,0,2,223,"1,121"
Queens,Queens,38008,Active,739,95,4,6,7,28,0,0,0,256,"1,135"
Queens,Queens,38008,Inactive,39,1,1,0,0,2,0,0,0,11,54
Queens,Queens,38008,Total,778,96,5,6,7,30,0,0,0,267,"1,189"
Queens,Queens,38009,Active,763,159,12,3,8,27,0,0,1,236,"1,209"
Queens,Queens,38009,Inactive,28,9,1,0,2,2,0,0,0,8,50
Queens,Queens,38009,Total,791,168,13,3,10,29,0,0,1,244,"1,259"
Queens,Queens,38010,Active,770,163,8,1,2,22,0,0,0,277,"1,243"
Queens,Queens,38010,Inactive,28,12,0,1,2,2,0,0,0,5,50
Queens,Queens,38010,Total,798,175,8,2,4,24,0,0,0,282,"1,293"
Queens,Queens,38011,Active,6,0,0,0,0,0,0,0,0,3,9
Queens,Queens,38011,Total,6,0,0,0,0,0,0,0,0,3,9
Queens,Queens,38012,Active,413,116,9,1,3,26,0,0,0,183,751
Queens,Queens,38012,Inactive,15,11,0,0,0,4,0,0,0,7,37
,,,,,,,,,,,,,,
Page 152 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 38012,Total,428,127,9,1,3,30,0,0,0,190,788
Queens,,Queens 38013,Active,322,109,3,1,3,24,1,0,1,139,603
Queens,,Queens 38013,Inactive,14,6,0,0,0,0,0,0,0,8,28
Queens,,Queens 38013,Total,336,115,3,1,3,24,1,0,1,147,631
Queens,Queens,38014,Active,661,171,19,1,8,31,0,0,0,361,"1,252"
Queens,Queens,38014,Inactive,63,21,0,0,0,5,0,0,0,18,107
Queens,Queens,38014,Total,724,192,19,1,8,36,0,0,0,379,"1,359"
Queens,Queens,38015,Active,131,72,5,0,0,8,0,0,0,67,283
Queens,Queens,38015,Inactive,3,4,0,0,0,0,0,0,0,0,7
Queens,Queens,38015,Total,134,76,5,0,0,8,0,0,0,67,290
Queens,Queens,38016,Active,656,240,13,6,8,37,1,0,1,312,"1,274"
Queens,Queens,38016,Inactive,47,18,0,0,0,2,0,0,0,24,91
Queens,Queens,38016,Total,703,258,13,6,8,39,1,0,1,336,"1,365"
Queens,Queens,38017,Active,580,253,18,2,6,41,0,0,0,257,"1,157"
Queens,Queens,38017,Inactive,38,22,0,0,0,3,0,0,0,32,95
Queens,Queens,38017,Total,618,275,18,2,6,44,0,0,0,289,"1,252"
Queens,Queens,38018,Active,627,224,22,0,3,35,0,0,0,359,"1,270"
Queens,Queens,38018,Inactive,42,9,1,0,1,2,0,0,0,11,66
Queens,Queens,38018,Total,669,233,23,0,4,37,0,0,0,370,"1,336"
Queens,Queens,38019,Active,358,212,17,1,7,26,0,1,0,169,791
Queens,Queens,38019,Inactive,21,18,2,0,0,2,0,0,0,5,48
,,,,,,,,,,,,,,
Page 153 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 38019,Total,379,230,19,1,7,28,0,1,0,174,839
Queens,,Queens 38020,Active,154,23,0,0,1,10,0,0,0,58,246
Queens,,Queens 38020,Inactive,8,4,0,0,0,1,0,0,0,3,16
Queens,,Queens 38020,Total,162,27,0,0,1,11,0,0,0,61,262
Queens,Queens,38021,Active,357,57,3,2,0,14,0,0,0,111,544
Queens,Queens,38021,Inactive,12,3,0,0,0,1,0,0,0,6,22
Queens,Queens,38021,Total,369,60,3,2,0,15,0,0,0,117,566
Queens,Queens,38022,Active,695,201,10,3,5,39,1,0,0,298,"1,252"
Queens,Queens,38022,Inactive,40,4,1,0,0,1,0,0,0,11,57
Queens,Queens,38022,Total,735,205,11,3,5,40,1,0,0,309,"1,309"
Queens,Queens,38023,Active,771,107,11,2,4,26,0,0,0,244,"1,165"
Queens,Queens,38023,Inactive,25,12,2,0,0,1,0,0,0,9,49
Queens,Queens,38023,Total,796,119,13,2,4,27,0,0,0,253,"1,214"
Queens,Queens,38024,Active,841,81,3,1,7,23,0,0,0,264,"1,220"
Queens,Queens,38024,Inactive,41,4,0,0,0,0,0,0,0,13,58
Queens,Queens,38024,Total,882,85,3,1,7,23,0,0,0,277,"1,278"
Queens,Queens,38025,Active,788,89,11,1,4,28,0,0,0,253,"1,174"
Queens,Queens,38025,Inactive,22,1,1,1,0,1,0,0,0,11,37
Queens,Queens,38025,Total,810,90,12,2,4,29,0,0,0,264,"1,211"
Queens,Queens,38026,Active,611,88,5,1,5,25,0,0,0,192,927
Queens,Queens,38026,Inactive,40,5,1,0,0,0,0,0,0,8,54
,,,,,,,,,,,,,,
Page 154 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 38026,Total,651,93,6,1,5,25,0,0,0,200,981
Queens,,Queens 38027,Active,711,59,1,3,3,16,0,0,1,192,986
Queens,,Queens 38027,Inactive,24,1,0,0,0,1,0,0,0,4,30
Queens,,Queens 38027,Total,735,60,1,3,3,17,0,0,1,196,"1,016"
Queens,Queens,38028,Active,457,194,8,1,9,31,1,0,2,210,913
Queens,Queens,38028,Inactive,44,19,2,0,0,3,0,0,0,22,90
Queens,Queens,38028,Total,501,213,10,1,9,34,1,0,2,232,"1,003"
Queens,Queens,38029,Active,637,64,2,1,3,17,1,0,0,196,921
Queens,Queens,38029,Inactive,12,0,0,0,1,3,0,0,0,6,22
Queens,Queens,38029,Total,649,64,2,1,4,20,1,0,0,202,943
Queens,Queens,38030,Active,834,87,6,2,5,23,0,0,0,246,"1,203"
Queens,Queens,38030,Inactive,27,4,0,0,0,2,0,0,0,6,39
Queens,Queens,38030,Total,861,91,6,2,5,25,0,0,0,252,"1,242"
Queens,Queens,38031,Active,703,98,9,0,4,23,0,0,0,267,"1,104"
Queens,Queens,38031,Inactive,49,3,0,0,0,3,0,0,0,9,64
Queens,Queens,38031,Total,752,101,9,0,4,26,0,0,0,276,"1,168"
Queens,Queens,38032,Active,723,100,5,1,1,33,1,0,0,214,"1,078"
Queens,Queens,38032,Inactive,53,6,0,0,0,3,0,0,0,12,74
Queens,Queens,38032,Total,776,106,5,1,1,36,1,0,0,226,"1,152"
Queens,Queens,38033,Active,369,54,8,0,3,15,0,0,0,146,595
Queens,Queens,38033,Inactive,18,3,0,0,0,1,0,0,0,6,28
,,,,,,,,,,,,,,
Page 155 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 38033,Total,387,57,8,0,3,16,0,0,0,152,623
Queens,,Queens 38034,Active,271,34,1,0,3,9,1,1,0,90,410
Queens,,Queens 38034,Inactive,17,4,0,0,1,1,0,0,0,7,30
Queens,,Queens 38034,Total,288,38,1,0,4,10,1,1,0,97,440
Queens,Queens,38035,Active,143,19,1,0,1,4,0,0,0,57,225
Queens,Queens,38035,Inactive,15,2,0,0,0,1,0,0,0,2,20
Queens,Queens,38035,Total,158,21,1,0,1,5,0,0,0,59,245
Queens,Queens,38036,Active,295,34,1,0,3,6,0,0,0,101,440
Queens,Queens,38036,Inactive,14,1,0,0,0,0,0,0,0,3,18
Queens,Queens,38036,Total,309,35,1,0,3,6,0,0,0,104,458
Queens,Queens,38037,Active,350,42,1,0,0,21,0,0,0,150,564
Queens,Queens,38037,Inactive,23,4,0,0,0,1,0,0,0,2,30
Queens,Queens,38037,Total,373,46,1,0,0,22,0,0,0,152,594
Queens,Queens,38038,Active,795,84,7,0,6,23,0,0,0,278,"1,193"
Queens,Queens,38038,Inactive,31,3,0,0,0,0,0,0,0,4,38
Queens,Queens,38038,Total,826,87,7,0,6,23,0,0,0,282,"1,231"
Queens,Queens,38039,Active,821,135,3,2,9,32,0,0,0,292,"1,294"
Queens,Queens,38039,Inactive,21,1,1,0,0,0,0,0,0,6,29
Queens,Queens,38039,Total,842,136,4,2,9,32,0,0,0,298,"1,323"
Queens,Queens,38040,Active,760,98,2,3,6,25,1,0,0,283,"1,178"
Queens,Queens,38040,Inactive,32,4,1,1,0,4,0,0,0,16,58
,,,,,,,,,,,,,,
Page 156 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 38040,Total,792,102,3,4,6,29,1,0,0,299,"1,236"
Queens,,Queens 38041,Active,803,96,4,1,3,28,1,0,1,266,"1,203"
Queens,,Queens 38041,Inactive,27,2,0,0,0,1,0,0,0,9,39
Queens,,Queens 38041,Total,830,98,4,1,3,29,1,0,1,275,"1,242"
Queens,Queens,38042,Active,812,114,9,3,6,38,1,0,0,277,"1,260"
Queens,Queens,38042,Inactive,38,4,0,0,0,2,0,0,0,10,54
Queens,Queens,38042,Total,850,118,9,3,6,40,1,0,0,287,"1,314"
Queens,Queens,38043,Active,424,48,4,0,3,12,0,0,0,133,624
Queens,Queens,38043,Inactive,31,2,0,0,0,1,0,0,0,10,44
Queens,Queens,38043,Total,455,50,4,0,3,13,0,0,0,143,668
Queens,Queens,38044,Active,549,75,6,2,1,17,2,0,0,191,843
Queens,Queens,38044,Inactive,36,6,2,0,1,3,0,0,0,14,62
Queens,Queens,38044,Total,585,81,8,2,2,20,2,0,0,205,905
Queens,Queens,38045,Active,463,56,5,0,1,12,0,0,0,146,683
Queens,Queens,38045,Inactive,24,3,0,0,0,0,0,0,0,7,34
Queens,Queens,38045,Total,487,59,5,0,1,12,0,0,0,153,717
Queens,Queens,38046,Active,489,53,2,0,5,9,0,0,0,155,713
Queens,Queens,38046,Inactive,20,4,0,0,0,0,0,0,0,8,32
Queens,Queens,38046,Total,509,57,2,0,5,9,0,0,0,163,745
Queens,Queens,38047,Active,462,79,3,2,4,23,0,0,1,173,747
Queens,Queens,38047,Inactive,33,3,0,0,1,1,0,0,0,10,48
,,,,,,,,,,,,,,
Page 157 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 38047,Total,495,82,3,2,5,24,0,0,1,183,795
Queens,,Queens 38048,Active,687,160,4,1,3,28,0,0,1,268,"1,152"
Queens,,Queens 38048,Inactive,33,6,2,0,0,1,0,0,0,12,54
Queens,,Queens 38048,Total,720,166,6,1,3,29,0,0,1,280,"1,206"
Queens,Queens,38049,Active,822,146,3,1,6,28,1,0,0,257,"1,264"
Queens,Queens,38049,Inactive,33,12,1,0,0,1,0,0,0,15,62
Queens,Queens,38049,Total,855,158,4,1,6,29,1,0,0,272,"1,326"
Queens,Queens,38050,Active,437,85,4,1,0,23,0,0,0,168,718
Queens,Queens,38050,Inactive,23,11,0,0,0,0,0,0,0,10,44
Queens,Queens,38050,Total,460,96,4,1,0,23,0,0,0,178,762
Queens,Queens,38051,Active,734,107,4,3,2,22,1,0,0,200,"1,073"
Queens,Queens,38051,Inactive,36,7,2,0,0,0,0,0,0,16,61
Queens,Queens,38051,Total,770,114,6,3,2,22,1,0,0,216,"1,134"
Queens,Queens,38052,Active,682,150,13,5,6,31,0,0,0,228,"1,115"
Queens,Queens,38052,Inactive,29,12,2,1,0,7,0,0,0,11,62
Queens,Queens,38052,Total,711,162,15,6,6,38,0,0,0,239,"1,177"
Queens,Queens,38053,Active,212,34,2,0,0,8,0,0,0,72,328
Queens,Queens,38053,Inactive,11,4,0,0,0,0,0,0,0,4,19
Queens,Queens,38053,Total,223,38,2,0,0,8,0,0,0,76,347
Queens,Queens,38054,Active,676,104,6,1,3,27,0,0,0,222,"1,039"
Queens,Queens,38054,Inactive,23,5,0,0,1,0,0,0,0,10,39
