"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77001,Active,302,19,2,3,5,1,0,63,395
Bronx,Bronx,77001,Inactive,51,3,0,1,1,0,0,12,68
Bronx,Bronx,77001,Total,353,22,2,4,6,1,0,75,463
Bronx,Bronx,77002,Active,367,13,0,0,8,0,0,44,432
Bronx,Bronx,77002,Inactive,31,4,0,0,0,0,0,4,39
Bronx,Bronx,77002,Total,398,17,0,0,8,0,0,48,471
Bronx,Bronx,77003,Active,"1,047",56,2,4,21,1,0,120,"1,251"
Bronx,Bronx,77003,Inactive,67,1,0,0,0,0,0,10,78
Bronx,Bronx,77003,Total,"1,114",57,2,4,21,1,0,130,"1,329"
Bronx,Bronx,77004,Active,476,15,1,7,3,0,0,71,573
Bronx,Bronx,77004,Inactive,65,6,0,1,3,0,0,13,88
Bronx,Bronx,77004,Total,541,21,1,8,6,0,0,84,661
Bronx,Bronx,77005,Active,"1,018",21,8,6,23,2,0,138,"1,216"
Bronx,Bronx,77005,Inactive,97,7,0,1,2,0,0,14,121
Bronx,Bronx,77005,Total,"1,115",28,8,7,25,2,0,152,"1,337"
Bronx,Bronx,77006,Active,731,24,1,6,19,0,0,122,903
Bronx,Bronx,77006,Inactive,87,5,3,0,3,0,0,19,117
Bronx,Bronx,77006,Total,818,29,4,6,22,0,0,141,"1,020"
Bronx,Bronx,77007,Active,"1,075",36,1,8,24,0,0,166,"1,310"
Bronx,Bronx,77007,Inactive,168,15,1,1,3,1,1,35,225
Bronx,Bronx,77007,Total,"1,243",51,2,9,27,1,1,201,"1,535"
,,,,,,,,,,,,
Page 1 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77008,Active,948,45,3,3,27,0,0,145,"1,171"
Bronx,Bronx,77008,Inactive,86,6,0,3,2,0,0,14,111
Bronx,Bronx,77008,Total,"1,034",51,3,6,29,0,0,159,"1,282"
Bronx,Bronx,77009,Active,971,34,6,2,21,0,0,165,"1,199"
Bronx,Bronx,77009,Inactive,161,9,1,0,3,0,0,37,211
Bronx,Bronx,77009,Total,"1,132",43,7,2,24,0,0,202,"1,410"
Bronx,Bronx,77010,Active,"1,110",49,2,5,25,0,0,172,"1,363"
Bronx,Bronx,77010,Inactive,101,3,0,1,3,0,0,23,131
Bronx,Bronx,77010,Total,"1,211",52,2,6,28,0,0,195,"1,494"
Bronx,Bronx,77011,Active,868,31,4,8,25,1,0,124,"1,061"
Bronx,Bronx,77011,Inactive,66,8,0,0,7,0,0,11,92
Bronx,Bronx,77011,Total,934,39,4,8,32,1,0,135,"1,153"
Bronx,Bronx,77012,Active,914,53,1,4,23,0,0,145,"1,140"
Bronx,Bronx,77012,Inactive,117,4,1,0,1,0,0,29,152
Bronx,Bronx,77012,Total,"1,031",57,2,4,24,0,0,174,"1,292"
Bronx,Bronx,77013,Active,518,24,0,2,10,0,0,79,633
Bronx,Bronx,77013,Inactive,50,5,0,0,0,0,0,14,69
Bronx,Bronx,77013,Total,568,29,0,2,10,0,0,93,702
Bronx,Bronx,77014,Active,"1,000",51,5,3,13,2,1,147,"1,222"
Bronx,Bronx,77014,Inactive,96,8,0,0,2,0,0,13,119
Bronx,Bronx,77014,Total,"1,096",59,5,3,15,2,1,160,"1,341"
,,,,,,,,,,,,
Page 2 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77015,Active,829,25,6,3,11,0,1,154,"1,029"
Bronx,Bronx,77015,Inactive,101,4,0,1,2,0,0,27,135
Bronx,Bronx,77015,Total,930,29,6,4,13,0,1,181,"1,164"
Bronx,Bronx,77016,Active,924,34,2,4,20,1,0,124,"1,109"
Bronx,Bronx,77016,Inactive,133,8,0,1,1,0,0,23,166
Bronx,Bronx,77016,Total,"1,057",42,2,5,21,1,0,147,"1,275"
Bronx,Bronx,77017,Active,260,18,0,0,2,0,0,47,327
Bronx,Bronx,77017,Inactive,50,5,1,0,3,0,0,10,69
Bronx,Bronx,77017,Total,310,23,1,0,5,0,0,57,396
Bronx,Bronx,77018,Active,882,39,2,6,26,3,0,142,"1,100"
Bronx,Bronx,77018,Inactive,168,8,1,1,7,0,0,25,210
Bronx,Bronx,77018,Total,"1,050",47,3,7,33,3,0,167,"1,310"
Bronx,Bronx,77019,Active,616,34,3,3,14,1,0,113,784
Bronx,Bronx,77019,Inactive,60,4,2,0,3,0,0,11,80
Bronx,Bronx,77019,Total,676,38,5,3,17,1,0,124,864
Bronx,Bronx,77020,Active,948,44,5,8,32,1,0,144,"1,182"
Bronx,Bronx,77020,Inactive,156,8,1,3,6,0,0,34,208
Bronx,Bronx,77020,Total,"1,104",52,6,11,38,1,0,178,"1,390"
Bronx,Bronx,77021,Active,995,49,1,3,12,0,0,162,"1,222"
Bronx,Bronx,77021,Inactive,124,7,0,0,2,0,0,26,159
Bronx,Bronx,77021,Total,"1,119",56,1,3,14,0,0,188,"1,381"
,,,,,,,,,,,,
Page 3 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77022,Active,434,28,0,3,5,0,0,67,537
Bronx,Bronx,77022,Inactive,48,1,0,0,0,0,0,10,59
Bronx,Bronx,77022,Total,482,29,0,3,5,0,0,77,596
Bronx,Bronx,77023,Active,"1,111",64,2,5,16,1,0,148,"1,347"
Bronx,Bronx,77023,Inactive,142,9,1,3,4,0,0,26,185
Bronx,Bronx,77023,Total,"1,253",73,3,8,20,1,0,174,"1,532"
Bronx,Bronx,77024,Active,637,32,0,4,14,0,0,89,776
Bronx,Bronx,77024,Inactive,76,6,0,0,3,0,0,18,103
Bronx,Bronx,77024,Total,713,38,0,4,17,0,0,107,879
Bronx,Bronx,77025,Active,791,27,5,3,20,1,0,82,929
Bronx,Bronx,77025,Inactive,161,6,6,0,7,0,0,21,201
Bronx,Bronx,77025,Total,952,33,11,3,27,1,0,103,"1,130"
Bronx,Bronx,77026,Active,326,24,1,2,4,1,0,31,389
Bronx,Bronx,77026,Inactive,59,4,0,1,3,0,0,5,72
Bronx,Bronx,77026,Total,385,28,1,3,7,1,0,36,461
Bronx,Bronx,77027,Active,751,54,2,5,11,1,0,111,935
Bronx,Bronx,77027,Inactive,122,10,1,0,3,0,0,24,160
Bronx,Bronx,77027,Total,873,64,3,5,14,1,0,135,"1,095"
Bronx,Bronx,77028,Active,839,56,1,2,15,1,0,98,"1,012"
Bronx,Bronx,77028,Inactive,94,9,0,2,4,0,0,20,129
Bronx,Bronx,77028,Total,933,65,1,4,19,1,0,118,"1,141"
,,,,,,,,,,,,
Page 4 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77029,Active,277,18,0,0,6,0,0,35,336
Bronx,Bronx,77029,Inactive,54,2,0,0,3,0,0,9,68
Bronx,Bronx,77029,Total,331,20,0,0,9,0,0,44,404
Bronx,Bronx,77030,Active,452,22,4,0,9,0,0,71,558
Bronx,Bronx,77030,Inactive,51,3,0,0,3,0,0,7,64
Bronx,Bronx,77030,Total,503,25,4,0,12,0,0,78,622
Bronx,Bronx,77031,Active,107,0,0,1,1,0,0,16,125
Bronx,Bronx,77031,Inactive,11,2,0,0,0,0,0,1,14
Bronx,Bronx,77031,Total,118,2,0,1,1,0,0,17,139
Bronx,Bronx,77032,Active,94,3,0,0,3,0,0,8,108
Bronx,Bronx,77032,Inactive,8,1,0,0,0,0,0,2,11
Bronx,Bronx,77032,Total,102,4,0,0,3,0,0,10,119
Bronx,Bronx,77033,Active,149,2,0,0,3,0,0,23,177
Bronx,Bronx,77033,Inactive,31,4,0,0,1,0,0,9,45
Bronx,Bronx,77033,Total,180,6,0,0,4,0,0,32,222
Bronx,Bronx,77034,Active,852,48,3,4,20,1,0,146,"1,074"
Bronx,Bronx,77034,Inactive,108,8,0,1,5,0,0,15,137
Bronx,Bronx,77034,Total,960,56,3,5,25,1,0,161,"1,211"
Bronx,Bronx,77035,Active,847,52,1,3,14,0,0,143,"1,060"
Bronx,Bronx,77035,Inactive,78,4,0,0,4,0,0,11,97
Bronx,Bronx,77035,Total,925,56,1,3,18,0,0,154,"1,157"
,,,,,,,,,,,,
Page 5 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77036,Active,438,43,2,2,12,0,0,73,570
Bronx,Bronx,77036,Inactive,53,2,0,1,2,0,0,10,68
Bronx,Bronx,77036,Total,491,45,2,3,14,0,0,83,638
Bronx,Bronx,77037,Active,"1,094",42,4,4,20,1,0,146,"1,311"
Bronx,Bronx,77037,Inactive,85,7,0,0,3,0,0,21,116
Bronx,Bronx,77037,Total,"1,179",49,4,4,23,1,0,167,"1,427"
Bronx,Bronx,77038,Active,394,16,3,1,11,1,0,72,498
Bronx,Bronx,77038,Inactive,60,4,0,0,3,0,0,11,78
Bronx,Bronx,77038,Total,454,20,3,1,14,1,0,83,576
Bronx,Bronx,77039,Active,797,43,5,4,13,0,0,150,"1,012"
Bronx,Bronx,77039,Inactive,74,7,0,2,3,0,0,16,102
Bronx,Bronx,77039,Total,871,50,5,6,16,0,0,166,"1,114"
Bronx,Bronx,77040,Active,484,20,0,3,12,0,0,62,581
Bronx,Bronx,77040,Inactive,42,2,0,0,1,0,1,13,59
Bronx,Bronx,77040,Total,526,22,0,3,13,0,1,75,640
Bronx,Bronx,77041,Active,597,30,1,7,10,0,0,87,732
Bronx,Bronx,77041,Inactive,49,5,0,0,2,0,0,16,72
Bronx,Bronx,77041,Total,646,35,1,7,12,0,0,103,804
Bronx,Bronx,77042,Active,532,21,1,4,9,2,0,100,669
Bronx,Bronx,77042,Inactive,115,4,1,1,3,0,0,19,143
Bronx,Bronx,77042,Total,647,25,2,5,12,2,0,119,812
,,,,,,,,,,,,
Page 6 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77043,Active,960,32,1,6,28,1,1,165,"1,194"
Bronx,Bronx,77043,Inactive,223,15,0,2,9,0,0,46,295
Bronx,Bronx,77043,Total,"1,183",47,1,8,37,1,1,211,"1,489"
Bronx,Bronx,77044,Active,800,39,3,4,18,0,0,155,"1,019"
Bronx,Bronx,77044,Inactive,112,3,1,0,5,0,0,20,141
Bronx,Bronx,77044,Total,912,42,4,4,23,0,0,175,"1,160"
Bronx,Bronx,77045,Active,985,35,1,4,18,0,0,171,"1,214"
Bronx,Bronx,77045,Inactive,74,6,0,0,3,0,0,19,102
Bronx,Bronx,77045,Total,"1,059",41,1,4,21,0,0,190,"1,316"
Bronx,Bronx,77046,Active,727,43,1,6,20,1,0,118,916
Bronx,Bronx,77046,Inactive,80,6,0,1,2,0,0,25,114
Bronx,Bronx,77046,Total,807,49,1,7,22,1,0,143,"1,030"
Bronx,Bronx,77047,Active,940,35,2,1,15,1,0,157,"1,151"
Bronx,Bronx,77047,Inactive,89,5,0,1,2,0,0,18,115
Bronx,Bronx,77047,Total,"1,029",40,2,2,17,1,0,175,"1,266"
Bronx,Bronx,77048,Active,804,41,2,5,13,1,0,140,"1,006"
Bronx,Bronx,77048,Inactive,57,5,0,1,2,0,0,14,79
Bronx,Bronx,77048,Total,861,46,2,6,15,1,0,154,"1,085"
Bronx,Bronx,77049,Active,296,15,1,1,2,0,0,44,359
Bronx,Bronx,77049,Inactive,29,5,1,0,2,0,0,10,47
Bronx,Bronx,77049,Total,325,20,2,1,4,0,0,54,406
,,,,,,,,,,,,
Page 7 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77050,Active,732,41,4,7,24,0,0,123,931
Bronx,Bronx,77050,Inactive,115,13,0,1,3,0,0,16,148
Bronx,Bronx,77050,Total,847,54,4,8,27,0,0,139,"1,079"
Bronx,Bronx,77051,Active,810,34,3,6,18,0,0,113,984
Bronx,Bronx,77051,Inactive,129,7,1,2,3,0,0,24,166
Bronx,Bronx,77051,Total,939,41,4,8,21,0,0,137,"1,150"
Bronx,Bronx,77052,Active,110,12,0,0,7,0,0,5,134
Bronx,Bronx,77052,Inactive,33,5,1,0,1,0,0,1,41
Bronx,Bronx,77052,Total,143,17,1,0,8,0,0,6,175
Bronx,Bronx,77053,Active,624,28,1,3,11,0,0,72,739
Bronx,Bronx,77053,Inactive,113,4,0,1,3,0,0,21,142
Bronx,Bronx,77053,Total,737,32,1,4,14,0,0,93,881
Bronx,Bronx,77054,Active,736,38,4,4,14,1,0,126,923
Bronx,Bronx,77054,Inactive,77,5,0,2,3,0,0,15,102
Bronx,Bronx,77054,Total,813,43,4,6,17,1,0,141,"1,025"
Bronx,Bronx,77055,Active,787,34,6,4,15,1,0,103,950
Bronx,Bronx,77055,Inactive,110,4,1,0,2,1,0,21,139
Bronx,Bronx,77055,Total,897,38,7,4,17,2,0,124,"1,089"
Bronx,Bronx,77056,Active,610,22,0,4,11,2,0,75,724
Bronx,Bronx,77056,Inactive,48,1,0,0,1,0,0,14,64
Bronx,Bronx,77056,Total,658,23,0,4,12,2,0,89,788
,,,,,,,,,,,,
Page 8 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77057,Active,615,21,1,4,8,0,0,87,736
Bronx,Bronx,77057,Inactive,73,4,0,1,2,0,0,21,101
Bronx,Bronx,77057,Total,688,25,1,5,10,0,0,108,837
Bronx,Bronx,77058,Active,800,32,2,3,21,0,0,100,958
Bronx,Bronx,77058,Inactive,93,7,0,0,1,0,0,11,112
Bronx,Bronx,77058,Total,893,39,2,3,22,0,0,111,"1,070"
Bronx,Bronx,77059,Active,486,15,1,1,5,0,0,64,572
Bronx,Bronx,77059,Inactive,55,4,1,0,1,0,0,6,67
Bronx,Bronx,77059,Total,541,19,2,1,6,0,0,70,639
Bronx,Bronx,77060,Active,985,36,2,2,6,2,0,128,"1,161"
Bronx,Bronx,77060,Inactive,148,6,0,0,3,0,0,20,177
Bronx,Bronx,77060,Total,"1,133",42,2,2,9,2,0,148,"1,338"
Bronx,Bronx,77061,Active,220,8,1,1,8,1,1,37,277
Bronx,Bronx,77061,Inactive,21,0,0,1,1,0,0,4,27
Bronx,Bronx,77061,Total,241,8,1,2,9,1,1,41,304
Bronx,Bronx,77062,Active,621,31,1,4,16,2,0,111,786
Bronx,Bronx,77062,Inactive,83,4,1,2,2,0,0,12,104
Bronx,Bronx,77062,Total,704,35,2,6,18,2,0,123,890
Bronx,Bronx,77063,Active,792,33,3,4,14,0,0,138,984
Bronx,Bronx,77063,Inactive,100,13,1,1,1,0,0,18,134
Bronx,Bronx,77063,Total,892,46,4,5,15,0,0,156,"1,118"
,,,,,,,,,,,,
Page 9 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,77064,Active,255,15,0,2,6,1,0,52,331
Bronx,Bronx,77064,Inactive,57,1,0,0,1,0,0,12,71
Bronx,Bronx,77064,Total,312,16,0,2,7,1,0,64,402
Bronx,Bronx,77065,Active,847,38,3,7,23,0,0,143,"1,061"
Bronx,Bronx,77065,Inactive,105,6,0,0,7,0,0,18,136
Bronx,Bronx,77065,Total,952,44,3,7,30,0,0,161,"1,197"
Bronx,Bronx,77066,Active,76,6,0,0,3,0,0,12,97
Bronx,Bronx,77066,Inactive,7,0,0,1,0,0,0,1,9
Bronx,Bronx,77066,Total,83,6,0,1,3,0,0,13,106
Bronx,Bronx,77067,Active,432,25,1,4,8,1,0,80,551
Bronx,Bronx,77067,Inactive,60,3,0,0,2,0,0,17,82
Bronx,Bronx,77067,Total,492,28,1,4,10,1,0,97,633
Bronx,Bronx,77068,Active,536,19,1,8,11,1,0,93,669
Bronx,Bronx,77068,Inactive,48,3,0,0,3,0,0,8,62
Bronx,Bronx,77068,Total,584,22,1,8,14,1,0,101,731
Bronx,Bronx,78001,Active,842,42,2,8,22,1,0,128,"1,045"
Bronx,Bronx,78001,Inactive,112,3,0,4,5,0,0,15,139
Bronx,Bronx,78001,Total,954,45,2,12,27,1,0,143,"1,184"
Bronx,Bronx,78002,Active,855,28,2,3,22,0,0,111,"1,021"
Bronx,Bronx,78002,Inactive,73,1,0,0,3,0,0,17,94
Bronx,Bronx,78002,Total,928,29,2,3,25,0,0,128,"1,115"
,,,,,,,,,,,,
Page 10 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,78003,Active,380,39,1,6,12,2,1,88,529
Bronx,Bronx,78003,Inactive,44,6,1,1,0,0,0,8,60
Bronx,Bronx,78003,Total,424,45,2,7,12,2,1,96,589
Bronx,Bronx,78004,Active,829,55,4,3,19,1,0,118,"1,029"
Bronx,Bronx,78004,Inactive,205,11,1,1,2,0,0,44,264
Bronx,Bronx,78004,Total,"1,034",66,5,4,21,1,0,162,"1,293"
Bronx,Bronx,78005,Active,715,59,3,3,15,0,0,154,949
Bronx,Bronx,78005,Inactive,150,13,0,1,3,1,0,32,200
Bronx,Bronx,78005,Total,865,72,3,4,18,1,0,186,"1,149"
Bronx,Bronx,78006,Active,737,70,2,6,25,1,2,107,950
Bronx,Bronx,78006,Inactive,202,16,1,4,4,0,1,39,267
Bronx,Bronx,78006,Total,939,86,3,10,29,1,3,146,"1,217"
Bronx,Bronx,78007,Active,164,19,4,4,11,1,0,55,258
Bronx,Bronx,78007,Inactive,78,17,0,0,5,1,0,40,141
Bronx,Bronx,78007,Total,242,36,4,4,16,2,0,95,399
Bronx,Bronx,78008,Active,562,65,4,8,17,0,0,144,800
Bronx,Bronx,78008,Inactive,230,30,2,2,5,1,0,70,340
Bronx,Bronx,78008,Total,792,95,6,10,22,1,0,214,"1,140"
Bronx,Bronx,78009,Active,882,67,3,2,27,3,0,179,"1,163"
Bronx,Bronx,78009,Inactive,172,17,0,0,3,0,1,43,236
Bronx,Bronx,78009,Total,"1,054",84,3,2,30,3,1,222,"1,399"
,,,,,,,,,,,,
Page 11 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,78010,Active,900,48,0,8,24,1,0,170,"1,151"
Bronx,Bronx,78010,Inactive,152,13,0,4,0,0,0,28,197
Bronx,Bronx,78010,Total,"1,052",61,0,12,24,1,0,198,"1,348"
Bronx,Bronx,78011,Active,869,36,1,5,19,0,1,152,"1,083"
Bronx,Bronx,78011,Inactive,172,8,2,1,9,0,0,31,223
Bronx,Bronx,78011,Total,"1,041",44,3,6,28,0,1,183,"1,306"
Bronx,Bronx,78012,Active,900,52,3,5,17,1,0,172,"1,150"
Bronx,Bronx,78012,Inactive,104,7,2,0,6,0,0,29,148
Bronx,Bronx,78012,Total,"1,004",59,5,5,23,1,0,201,"1,298"
Bronx,Bronx,78013,Active,926,56,5,5,21,1,0,191,"1,205"
Bronx,Bronx,78013,Inactive,191,16,3,0,5,0,0,50,265
Bronx,Bronx,78013,Total,"1,117",72,8,5,26,1,0,241,"1,470"
Bronx,Bronx,78014,Active,561,25,2,4,16,0,0,128,736
Bronx,Bronx,78014,Inactive,93,11,0,0,7,0,0,21,132
Bronx,Bronx,78014,Total,654,36,2,4,23,0,0,149,868
Bronx,Bronx,78015,Active,697,58,3,4,16,1,0,124,903
Bronx,Bronx,78015,Inactive,58,8,0,0,3,0,0,18,87
Bronx,Bronx,78015,Total,755,66,3,4,19,1,0,142,990
Bronx,Bronx,78016,Active,359,24,5,3,3,1,0,77,472
Bronx,Bronx,78016,Inactive,28,3,0,0,2,0,0,7,40
Bronx,Bronx,78016,Total,387,27,5,3,5,1,0,84,512
,,,,,,,,,,,,
Page 12 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,78017,Active,362,18,1,3,1,0,0,62,447
Bronx,Bronx,78017,Inactive,41,2,0,0,1,0,0,11,55
Bronx,Bronx,78017,Total,403,20,1,3,2,0,0,73,502
Bronx,Bronx,78018,Active,663,28,2,2,19,2,0,142,858
Bronx,Bronx,78018,Inactive,141,10,1,1,2,0,0,26,181
Bronx,Bronx,78018,Total,804,38,3,3,21,2,0,168,"1,039"
Bronx,Bronx,78019,Active,619,37,1,2,14,0,0,141,814
Bronx,Bronx,78019,Inactive,104,7,0,3,3,0,0,33,150
Bronx,Bronx,78019,Total,723,44,1,5,17,0,0,174,964
Bronx,Bronx,78020,Active,768,63,2,5,20,2,0,163,"1,023"
Bronx,Bronx,78020,Inactive,65,7,0,1,2,0,0,17,92
Bronx,Bronx,78020,Total,833,70,2,6,22,2,0,180,"1,115"
Bronx,Bronx,78021,Active,962,35,3,4,18,1,0,144,"1,167"
Bronx,Bronx,78021,Inactive,154,3,0,1,1,0,0,33,192
Bronx,Bronx,78021,Total,"1,116",38,3,5,19,1,0,177,"1,359"
Bronx,Bronx,78022,Active,962,60,3,3,18,2,0,197,"1,245"
Bronx,Bronx,78022,Inactive,110,10,0,1,2,0,0,29,152
Bronx,Bronx,78022,Total,"1,072",70,3,4,20,2,0,226,"1,397"
Bronx,Bronx,78023,Active,840,42,1,4,16,0,0,146,"1,049"
Bronx,Bronx,78023,Inactive,89,6,1,0,1,0,0,20,117
Bronx,Bronx,78023,Total,929,48,2,4,17,0,0,166,"1,166"
,,,,,,,,,,,,
Page 13 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,78024,Active,854,69,5,5,12,0,0,162,"1,107"
Bronx,Bronx,78024,Inactive,132,7,0,1,5,0,0,34,179
Bronx,Bronx,78024,Total,986,76,5,6,17,0,0,196,"1,286"
Bronx,Bronx,78025,Active,652,25,4,4,19,1,1,132,838
Bronx,Bronx,78025,Inactive,192,20,0,0,6,1,0,46,265
Bronx,Bronx,78025,Total,844,45,4,4,25,2,1,178,"1,103"
Bronx,Bronx,78026,Active,587,31,5,0,15,0,0,92,730
Bronx,Bronx,78026,Inactive,129,10,2,0,4,0,0,38,183
Bronx,Bronx,78026,Total,716,41,7,0,19,0,0,130,913
Bronx,Bronx,78027,Active,622,28,3,4,9,0,0,106,772
Bronx,Bronx,78027,Inactive,81,20,0,2,3,0,0,21,127
Bronx,Bronx,78027,Total,703,48,3,6,12,0,0,127,899
Bronx,Bronx,78028,Active,954,59,5,9,23,1,0,163,"1,214"
Bronx,Bronx,78028,Inactive,124,10,2,1,7,0,0,34,178
Bronx,Bronx,78028,Total,"1,078",69,7,10,30,1,0,197,"1,392"
Bronx,Bronx,78029,Active,675,39,2,6,22,0,0,134,878
Bronx,Bronx,78029,Inactive,103,16,1,2,3,0,0,29,154
Bronx,Bronx,78029,Total,778,55,3,8,25,0,0,163,"1,032"
Bronx,Bronx,78030,Active,718,56,3,2,22,1,0,168,970
Bronx,Bronx,78030,Inactive,125,18,0,0,7,0,0,26,176
Bronx,Bronx,78030,Total,843,74,3,2,29,1,0,194,"1,146"
,,,,,,,,,,,,
Page 14 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,78031,Active,658,42,2,5,11,1,1,124,844
Bronx,Bronx,78031,Inactive,132,4,1,2,3,0,0,32,174
Bronx,Bronx,78031,Total,790,46,3,7,14,1,1,156,"1,018"
Bronx,Bronx,78032,Active,864,61,4,6,21,0,0,187,"1,143"
Bronx,Bronx,78032,Inactive,154,17,0,0,8,0,0,36,215
Bronx,Bronx,78032,Total,"1,018",78,4,6,29,0,0,223,"1,358"
Bronx,Bronx,78033,Active,842,58,2,5,18,3,0,162,"1,090"
