"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68008,Inactive,32,11,0,0,4,1,0,13,61
New York,New York,68008,Total,488,177,1,0,39,3,0,184,892
New York,New York,68009,Active,389,138,2,1,29,0,0,133,692
New York,New York,68009,Inactive,31,15,0,0,4,0,0,13,63
New York,New York,68009,Total,420,153,2,1,33,0,0,146,755
New York,New York,68010,Active,334,142,0,0,23,0,1,105,605
New York,New York,68010,Inactive,29,20,0,0,3,0,0,18,70
New York,New York,68010,Total,363,162,0,0,26,0,1,123,675
New York,New York,68011,Active,608,208,1,1,35,1,0,185,"1,039"
New York,New York,68011,Inactive,92,41,1,1,3,0,0,47,185
New York,New York,68011,Total,700,249,2,2,38,1,0,232,"1,224"
New York,New York,68012,Active,594,137,2,0,24,3,0,263,"1,023"
New York,New York,68012,Inactive,64,19,0,0,2,0,0,26,111
New York,New York,68012,Total,658,156,2,0,26,3,0,289,"1,134"
New York,,New York 68013,Active,231,23,2,2,17,1,0,66,342
,,,,,,,,,,,,
Page 43 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68013,Inactive,31,1,0,0,2,1,0,20,55
New York,New York,68013,Total,262,24,2,2,19,2,0,86,397
New York,New York,68014,Active,438,80,1,3,26,6,0,155,709
New York,New York,68014,Inactive,82,20,0,0,7,0,0,42,151
New York,New York,68014,Total,520,100,1,3,33,6,0,197,860
New York,New York,68015,Active,593,128,0,3,44,0,0,233,"1,001"
New York,New York,68015,Inactive,105,36,0,1,11,1,2,61,217
New York,New York,68015,Total,698,164,0,4,55,1,2,294,"1,218"
New York,New York,68016,Active,601,40,0,1,24,0,0,79,745
New York,New York,68016,Inactive,44,3,0,0,3,0,0,5,55
New York,New York,68016,Total,645,43,0,1,27,0,0,84,800
New York,New York,68017,Active,387,13,0,1,9,0,0,56,466
New York,New York,68017,Inactive,53,3,0,1,5,0,0,18,80
New York,New York,68017,Total,440,16,0,2,14,0,0,74,546
New York,New York,68018,Active,570,20,0,2,13,1,0,82,688
New York,New York,68018,Inactive,67,1,0,1,3,0,0,18,90
New York,New York,68018,Total,637,21,0,3,16,1,0,100,778
New York,New York,68019,Active,828,49,3,7,31,0,0,145,"1,063"
New York,New York,68019,Inactive,72,7,1,0,3,2,0,19,104
New York,New York,68019,Total,900,56,4,7,34,2,0,164,"1,167"
New York,,New York 68020,Active,214,26,2,0,19,0,0,60,321
,,,,,,,,,,,,
Page 44 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68020,Inactive,24,5,0,0,2,0,0,5,36
New York,New York,68020,Total,238,31,2,0,21,0,0,65,357
New York,New York,68021,Active,774,59,1,1,19,0,0,143,997
New York,New York,68021,Inactive,50,2,1,0,1,0,0,6,60
New York,New York,68021,Total,824,61,2,1,20,0,0,149,"1,057"
New York,New York,68022,Active,523,31,2,3,13,2,1,120,695
New York,New York,68022,Inactive,53,6,0,0,1,0,0,19,79
New York,New York,68022,Total,576,37,2,3,14,2,1,139,774
New York,New York,68023,Active,807,61,1,2,25,1,1,155,"1,053"
New York,New York,68023,Inactive,99,6,0,0,4,0,0,27,136
New York,New York,68023,Total,906,67,1,2,29,1,1,182,"1,189"
New York,New York,68024,Active,423,28,2,4,15,2,0,97,571
New York,New York,68024,Inactive,63,9,1,0,4,0,0,16,93
New York,New York,68024,Total,486,37,3,4,19,2,0,113,664
New York,New York,68025,Active,611,36,2,4,18,0,0,79,750
New York,New York,68025,Inactive,51,4,0,0,2,0,0,9,66
New York,New York,68025,Total,662,40,2,4,20,0,0,88,816
New York,New York,68026,Active,559,47,2,2,15,0,0,83,708
New York,New York,68026,Inactive,110,9,1,1,3,0,0,19,143
New York,New York,68026,Total,669,56,3,3,18,0,0,102,851
New York,,New York 68027,Active,487,48,1,0,16,0,0,88,640
,,,,,,,,,,,,
Page 45 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68027,Inactive,50,11,1,1,7,0,0,12,82
New York,New York,68027,Total,537,59,2,1,23,0,0,100,722
New York,New York,68028,Active,690,63,1,3,19,0,0,126,902
New York,New York,68028,Inactive,72,8,0,1,1,0,0,9,91
New York,New York,68028,Total,762,71,1,4,20,0,0,135,993
New York,New York,68029,Active,325,18,0,1,6,1,0,43,394
New York,New York,68029,Inactive,20,2,0,0,1,0,0,2,25
New York,New York,68029,Total,345,20,0,1,7,1,0,45,419
New York,New York,68030,Active,519,19,0,1,6,1,0,61,607
New York,New York,68030,Inactive,58,1,1,1,2,0,0,10,73
New York,New York,68030,Total,577,20,1,2,8,1,0,71,680
New York,New York,68031,Active,709,25,0,5,16,1,0,79,835
New York,New York,68031,Inactive,52,2,0,0,1,0,0,10,65
New York,New York,68031,Total,761,27,0,5,17,1,0,89,900
New York,New York,68032,Active,496,22,3,2,9,0,0,70,602
New York,New York,68032,Inactive,54,7,0,0,1,0,0,11,73
New York,New York,68032,Total,550,29,3,2,10,0,0,81,675
New York,New York,68033,Active,684,51,1,2,28,1,0,129,896
New York,New York,68033,Inactive,68,6,0,0,2,0,0,13,89
New York,New York,68033,Total,752,57,1,2,30,1,0,142,985
New York,,New York 68034,Active,766,31,0,2,17,0,1,101,918
,,,,,,,,,,,,
Page 46 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68034,Inactive,138,6,1,0,6,0,0,19,170
New York,New York,68034,Total,904,37,1,2,23,0,1,120,"1,088"
New York,New York,68035,Active,432,18,1,2,12,0,0,63,528
New York,New York,68035,Inactive,55,0,0,1,1,0,0,11,68
New York,New York,68035,Total,487,18,1,3,13,0,0,74,596
New York,New York,68036,Active,902,43,6,4,16,0,0,146,"1,117"
New York,New York,68036,Inactive,107,1,1,0,0,1,0,14,124
New York,New York,68036,Total,"1,009",44,7,4,16,1,0,160,"1,241"
New York,New York,68037,Active,871,49,4,4,31,2,0,163,"1,124"
New York,New York,68037,Inactive,92,8,0,0,4,0,0,37,141
New York,New York,68037,Total,963,57,4,4,35,2,0,200,"1,265"
New York,New York,68038,Active,239,10,1,2,8,2,0,39,301
New York,New York,68038,Inactive,33,1,0,0,1,0,0,16,51
New York,New York,68038,Total,272,11,1,2,9,2,0,55,352
New York,New York,68039,Active,566,43,1,3,22,1,1,126,763
New York,New York,68039,Inactive,102,5,0,1,7,1,1,26,143
New York,New York,68039,Total,668,48,1,4,29,2,2,152,906
New York,New York,68040,Active,747,45,2,5,14,0,0,117,930
New York,New York,68040,Inactive,77,4,0,0,3,0,0,20,104
New York,New York,68040,Total,824,49,2,5,17,0,0,137,"1,034"
New York,,New York 68041,Active,844,61,1,4,22,1,0,140,"1,073"
,,,,,,,,,,,,
Page 47 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68041,Inactive,82,8,0,0,3,0,0,24,117
New York,New York,68041,Total,926,69,1,4,25,1,0,164,"1,190"
New York,New York,68042,Active,503,25,1,2,10,0,0,58,599
New York,New York,68042,Inactive,38,3,0,0,1,0,0,6,48
New York,New York,68042,Total,541,28,1,2,11,0,0,64,647
New York,New York,68043,Active,544,36,0,2,24,1,0,106,713
New York,New York,68043,Inactive,64,10,0,1,4,0,0,18,97
New York,New York,68043,Total,608,46,0,3,28,1,0,124,810
New York,New York,68044,Active,653,16,2,3,15,1,0,97,787
New York,New York,68044,Inactive,55,3,0,1,2,0,0,8,69
New York,New York,68044,Total,708,19,2,4,17,1,0,105,856
New York,New York,68045,Active,501,40,0,1,13,0,0,90,645
New York,New York,68045,Inactive,28,3,0,1,0,0,0,9,41
New York,New York,68045,Total,529,43,0,2,13,0,0,99,686
New York,New York,68046,Active,496,38,2,1,24,1,0,109,671
New York,New York,68046,Inactive,38,9,0,0,1,0,0,14,62
New York,New York,68046,Total,534,47,2,1,25,1,0,123,733
New York,New York,68047,Active,658,41,1,7,17,0,0,116,840
New York,New York,68047,Inactive,74,5,0,0,3,0,0,14,96
New York,New York,68047,Total,732,46,1,7,20,0,0,130,936
New York,,New York 68048,Active,735,40,3,2,11,0,0,100,891
,,,,,,,,,,,,
Page 48 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68048,Inactive,84,0,3,1,2,0,0,14,104
New York,New York,68048,Total,819,40,6,3,13,0,0,114,995
New York,New York,68049,Active,781,41,1,7,26,0,0,128,984
New York,New York,68049,Inactive,99,3,0,0,1,0,0,20,123
New York,New York,68049,Total,880,44,1,7,27,0,0,148,"1,107"
New York,New York,68050,Active,574,29,1,1,16,0,0,63,684
New York,New York,68050,Inactive,40,1,1,0,0,0,0,9,51
New York,New York,68050,Total,614,30,2,1,16,0,0,72,735
New York,New York,68051,Active,494,36,3,1,13,0,0,58,605
New York,New York,68051,Inactive,25,2,0,0,2,0,0,2,31
New York,New York,68051,Total,519,38,3,1,15,0,0,60,636
New York,New York,68052,Active,518,23,0,2,11,1,0,77,632
New York,New York,68052,Inactive,30,1,0,0,2,0,0,6,39
New York,New York,68052,Total,548,24,0,2,13,1,0,83,671
New York,New York,68053,Active,460,26,3,0,13,0,0,54,556
New York,New York,68053,Inactive,56,4,0,0,3,1,0,10,74
New York,New York,68053,Total,516,30,3,0,16,1,0,64,630
New York,New York,68054,Active,794,53,3,6,26,1,0,150,"1,033"
New York,New York,68054,Inactive,120,5,0,1,5,0,0,33,164
New York,New York,68054,Total,914,58,3,7,31,1,0,183,"1,197"
New York,,New York 68055,Active,431,25,0,3,18,3,0,100,580
,,,,,,,,,,,,
Page 49 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68055,Inactive,60,7,0,0,4,0,0,17,88
New York,New York,68055,Total,491,32,0,3,22,3,0,117,668
New York,New York,68056,Active,628,33,0,7,11,0,1,97,777
New York,New York,68056,Inactive,23,1,1,0,1,0,0,8,34
New York,New York,68056,Total,651,34,1,7,12,0,1,105,811
New York,New York,68057,Active,899,45,1,4,30,1,1,124,"1,105"
New York,New York,68057,Inactive,120,4,0,1,2,1,0,25,153
New York,New York,68057,Total,"1,019",49,1,5,32,2,1,149,"1,258"
New York,New York,68058,Active,712,51,3,10,16,0,0,79,871
New York,New York,68058,Inactive,43,1,0,1,1,0,0,7,53
New York,New York,68058,Total,755,52,3,11,17,0,0,86,924
New York,New York,68059,Active,866,33,2,3,14,1,0,132,"1,051"
New York,New York,68059,Inactive,56,4,1,0,2,0,0,7,70
New York,New York,68059,Total,922,37,3,3,16,1,0,139,"1,121"
New York,New York,68060,Active,837,45,2,5,14,0,0,101,"1,004"
New York,New York,68060,Inactive,47,1,0,0,2,1,0,11,62
New York,New York,68060,Total,884,46,2,5,16,1,0,112,"1,066"
New York,New York,68061,Active,740,36,1,1,16,1,0,96,891
New York,New York,68061,Inactive,49,2,0,0,1,0,0,9,61
New York,New York,68061,Total,789,38,1,1,17,1,0,105,952
New York,,New York 68062,Active,725,31,0,8,23,0,0,118,905
,,,,,,,,,,,,
Page 50 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68062,Inactive,72,5,0,0,2,0,0,13,92
New York,New York,68062,Total,797,36,0,8,25,0,0,131,997
New York,New York,68063,Active,885,42,1,10,19,3,0,139,"1,099"
New York,New York,68063,Inactive,61,4,0,0,8,0,0,15,88
New York,New York,68063,Total,946,46,1,10,27,3,0,154,"1,187"
New York,New York,68064,Active,568,24,1,1,13,0,1,68,676
New York,New York,68064,Inactive,37,1,0,0,0,0,0,3,41
New York,New York,68064,Total,605,25,1,1,13,0,1,71,717
New York,New York,68065,Active,567,21,3,3,9,0,0,86,689
New York,New York,68065,Inactive,52,2,0,1,1,0,0,6,62
New York,New York,68065,Total,619,23,3,4,10,0,0,92,751
New York,New York,68066,Active,891,31,3,4,14,0,0,114,"1,057"
New York,New York,68066,Inactive,53,6,0,0,1,0,0,8,68
New York,New York,68066,Total,944,37,3,4,15,0,0,122,"1,125"
New York,New York,68067,Active,510,28,2,3,15,0,0,60,618
New York,New York,68067,Inactive,48,5,0,0,0,0,0,14,67
New York,New York,68067,Total,558,33,2,3,15,0,0,74,685
New York,New York,68068,Active,683,39,1,5,10,0,0,109,847
New York,New York,68068,Inactive,62,5,0,0,0,0,0,10,77
New York,New York,68068,Total,745,44,1,5,10,0,0,119,924
New York,,New York 68069,Active,694,31,3,9,12,0,0,99,848
,,,,,,,,,,,,
Page 51 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68069,Inactive,60,12,0,1,1,0,0,12,86
New York,New York,68069,Total,754,43,3,10,13,0,0,111,934
New York,New York,68070,Active,583,26,1,2,8,0,0,88,708
New York,New York,68070,Inactive,50,1,0,0,1,0,0,5,57
New York,New York,68070,Total,633,27,1,2,9,0,0,93,765
New York,New York,68071,Active,652,38,1,5,26,3,1,125,851
New York,New York,68071,Inactive,104,10,0,1,4,1,0,34,154
New York,New York,68071,Total,756,48,1,6,30,4,1,159,"1,005"
New York,New York,68072,Active,311,24,0,1,11,1,0,63,411
New York,New York,68072,Inactive,54,3,0,0,1,0,0,7,65
New York,New York,68072,Total,365,27,0,1,12,1,0,70,476
New York,New York,68073,Active,500,41,0,3,16,1,0,105,666
New York,New York,68073,Inactive,71,10,0,1,2,0,0,19,103
New York,New York,68073,Total,571,51,0,4,18,1,0,124,769
New York,New York,68074,Active,553,37,2,4,14,2,0,83,695
New York,New York,68074,Inactive,79,5,0,1,1,0,0,15,101
New York,New York,68074,Total,632,42,2,5,15,2,0,98,796
New York,New York,68075,Active,842,57,5,4,25,4,0,192,"1,129"
New York,New York,68075,Inactive,89,7,0,1,3,0,0,25,125
New York,New York,68075,Total,931,64,5,5,28,4,0,217,"1,254"
New York,,New York 68076,Active,587,34,0,1,20,2,0,86,730
,,,,,,,,,,,,
Page 52 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68076,Inactive,92,9,0,2,4,0,0,16,123
New York,New York,68076,Total,679,43,0,3,24,2,0,102,853
New York,New York,68077,Active,391,32,0,3,15,0,0,79,520
New York,New York,68077,Inactive,35,1,1,1,1,0,0,9,48
New York,New York,68077,Total,426,33,1,4,16,0,0,88,568
New York,New York,68078,Active,921,68,3,7,39,5,1,189,"1,233"
New York,New York,68078,Inactive,118,9,1,1,7,1,0,35,172
New York,New York,68078,Total,"1,039",77,4,8,46,6,1,224,"1,405"
New York,New York,68079,Active,460,22,2,9,13,0,0,87,593
New York,New York,68079,Inactive,59,3,0,0,5,0,0,16,83
New York,New York,68079,Total,519,25,2,9,18,0,0,103,676
New York,New York,68080,Active,642,52,1,4,33,1,0,138,871
New York,New York,68080,Inactive,71,3,0,0,5,0,0,14,93
New York,New York,68080,Total,713,55,1,4,38,1,0,152,964
New York,New York,68081,Active,109,3,1,0,7,0,0,23,143
New York,New York,68081,Inactive,15,0,0,0,0,0,0,1,16
New York,New York,68081,Total,124,3,1,0,7,0,0,24,159
New York,New York,68082,Active,639,22,0,3,30,2,0,82,778
New York,New York,68082,Inactive,72,2,1,0,1,1,0,14,91
New York,New York,68082,Total,711,24,1,3,31,3,0,96,869
New York,,New York 68083,Active,917,36,2,6,22,2,0,132,"1,117"
,,,,,,,,,,,,
Page 53 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68083,Inactive,293,20,0,1,11,0,0,37,362
New York,New York,68083,Total,"1,210",56,2,7,33,2,0,169,"1,479"
New York,New York,68084,Active,871,37,2,4,23,1,0,112,"1,050"
New York,New York,68084,Inactive,111,14,0,2,8,0,0,14,149
New York,New York,68084,Total,982,51,2,6,31,1,0,126,"1,199"
New York,New York,68085,Active,838,30,1,2,14,0,0,91,976
New York,New York,68085,Inactive,83,1,0,0,3,0,0,17,104
New York,New York,68085,Total,921,31,1,2,17,0,0,108,"1,080"
New York,New York,68086,Active,170,5,1,1,1,0,0,12,190
New York,New York,68086,Inactive,58,6,0,2,4,0,0,2,72
New York,New York,68086,Total,228,11,1,3,5,0,0,14,262
New York,New York,68087,Active,968,43,1,4,24,1,0,130,"1,171"
New York,New York,68087,Inactive,143,11,0,0,7,0,0,35,196
New York,New York,68087,Total,"1,111",54,1,4,31,1,0,165,"1,367"
New York,New York,68088,Active,793,40,2,10,16,0,1,135,997
New York,New York,68088,Inactive,51,2,0,0,1,0,0,5,59
New York,New York,68088,Total,844,42,2,10,17,0,1,140,"1,056"
New York,New York,68089,Active,924,52,4,3,30,0,1,141,"1,155"
New York,New York,68089,Inactive,111,5,1,0,3,0,0,21,141
New York,New York,68089,Total,"1,035",57,5,3,33,0,1,162,"1,296"
New York,,New York 68090,Active,874,44,6,7,17,1,1,121,"1,071"
,,,,,,,,,,,,
Page 54 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68090,Inactive,77,2,0,0,3,0,0,2,84
New York,New York,68090,Total,951,46,6,7,20,1,1,123,"1,155"
New York,New York,68091,Active,602,20,0,3,19,1,0,85,730
New York,New York,68091,Inactive,36,7,0,0,1,0,0,4,48
New York,New York,68091,Total,638,27,0,3,20,1,0,89,778
New York,New York,68092,Active,809,33,2,4,21,0,0,121,990
New York,New York,68092,Inactive,89,3,1,1,1,0,0,12,107
New York,New York,68092,Total,898,36,3,5,22,0,0,133,"1,097"
New York,New York,68093,Active,904,36,0,4,20,0,0,125,"1,089"
New York,New York,68093,Inactive,91,8,0,0,2,0,0,12,113
New York,New York,68093,Total,995,44,0,4,22,0,0,137,"1,202"
New York,New York,68094,Active,197,32,1,2,10,0,1,49,292
New York,New York,68094,Inactive,115,14,3,4,7,0,0,35,178
New York,New York,68094,Total,312,46,4,6,17,0,1,84,470
New York,New York,68095,Active,4,0,0,0,0,0,0,0,4
New York,New York,68095,Inactive,1,0,0,0,0,0,0,0,1
New York,New York,68095,Total,5,0,0,0,0,0,0,0,5
New York,New York,68097,Active,427,32,2,1,12,0,0,56,530
New York,New York,68097,Inactive,64,5,1,1,3,0,0,10,84
New York,New York,68097,Total,491,37,3,2,15,0,0,66,614
New York,,New York 68098,Active,452,25,2,6,8,1,0,88,582
,,,,,,,,,,,,
Page 55 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,68098,Inactive,41,8,0,1,2,0,0,7,59
New York,New York,68098,Total,493,33,2,7,10,1,0,95,641
New York,New York,68099,Active,327,11,0,1,5,1,1,35,381
New York,New York,68099,Inactive,36,0,0,0,1,0,0,5,42
New York,New York,68099,Total,363,11,0,1,6,1,1,40,423
New York,New York,68100,Active,631,28,1,4,14,0,0,73,751
New York,New York,68100,Inactive,75,2,0,1,2,0,0,9,89
New York,New York,68100,Total,706,30,1,5,16,0,0,82,840
New York,New York,68101,Active,346,23,0,3,5,0,0,37,414
New York,New York,68101,Inactive,63,4,0,0,3,0,0,10,80
New York,New York,68101,Total,409,27,0,3,8,0,0,47,494
New York,New York,69001,Active,473,59,1,2,32,1,0,115,683
New York,New York,69001,Inactive,56,11,0,0,8,1,0,34,110
New York,New York,69001,Total,529,70,1,2,40,2,0,149,793
New York,New York,69002,Active,364,68,1,0,16,0,0,121,570
New York,New York,69002,Inactive,36,12,0,0,5,1,0,24,78
New York,New York,69002,Total,400,80,1,0,21,1,0,145,648
New York,New York,69003,Active,686,82,2,3,35,2,2,166,978
New York,New York,69003,Inactive,101,23,0,0,7,0,0,36,167
New York,New York,69003,Total,787,105,2,3,42,2,2,202,"1,145"
New York,,New York 69004,Active,523,65,0,2,35,1,0,150,776
,,,,,,,,,,,,
Page 56 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,69004,Inactive,84,17,1,0,11,0,0,34,147
New York,New York,69004,Total,607,82,1,2,46,1,0,184,923
New York,New York,69005,Active,477,74,0,2,23,2,0,124,702
New York,New York,69005,Inactive,47,7,0,0,3,0,1,17,75
New York,New York,69005,Total,524,81,0,2,26,2,1,141,777
New York,New York,69006,Active,676,72,0,0,24,4,0,175,951
New York,New York,69006,Inactive,103,22,0,0,13,0,0,41,179
New York,New York,69006,Total,779,94,0,0,37,4,0,216,"1,130"
New York,New York,69007,Active,508,104,1,1,25,2,0,142,783
New York,New York,69007,Inactive,68,12,1,0,4,0,0,30,115
New York,New York,69007,Total,576,116,2,1,29,2,0,172,898
New York,New York,69009,Active,562,87,2,2,28,5,0,152,838
New York,New York,69009,Inactive,102,15,0,0,7,1,0,41,166
New York,New York,69009,Total,664,102,2,2,35,6,0,193,"1,004"
New York,New York,69010,Active,602,111,3,0,21,1,0,161,899
New York,New York,69010,Inactive,80,29,0,0,8,0,0,34,151
New York,New York,69010,Total,682,140,3,0,29,1,0,195,"1,050"
New York,New York,69011,Active,696,86,0,1,20,0,2,149,954
New York,New York,69011,Inactive,76,13,1,0,9,0,1,16,116
New York,New York,69011,Total,772,99,1,1,29,0,3,165,"1,070"
New York,,New York 69012,Active,858,85,0,2,27,1,0,175,"1,148"
,,,,,,,,,,,,
Page 57 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,69012,Inactive,75,18,0,0,6,0,0,22,121
New York,New York,69012,Total,933,103,0,2,33,1,0,197,"1,269"
New York,New York,69013,Active,451,73,3,2,18,3,2,103,655
New York,New York,69013,Inactive,88,17,0,0,5,0,0,23,133
New York,New York,69013,Total,539,90,3,2,23,3,2,126,788
New York,New York,69014,Active,363,48,2,1,14,0,0,94,522
New York,New York,69014,Inactive,57,10,0,0,1,0,0,11,79
New York,New York,69014,Total,420,58,2,1,15,0,0,105,601
New York,New York,69015,Active,613,54,1,0,31,2,0,145,846
New York,New York,69015,Inactive,76,12,0,1,2,1,0,24,116
New York,New York,69015,Total,689,66,1,1,33,3,0,169,962
New York,New York,69016,Active,593,83,0,2,20,0,0,141,839
New York,New York,69016,Inactive,68,15,0,0,9,0,1,33,126
New York,New York,69016,Total,661,98,0,2,29,0,1,174,965
New York,New York,69017,Active,908,59,2,2,26,0,0,150,"1,147"
New York,New York,69017,Inactive,83,10,0,0,2,1,0,18,114
New York,New York,69017,Total,991,69,2,2,28,1,0,168,"1,261"
New York,New York,69018,Active,773,61,0,5,22,2,0,123,986
New York,New York,69018,Inactive,47,10,1,0,2,1,0,13,74
New York,New York,69018,Total,820,71,1,5,24,3,0,136,"1,060"
New York,,New York 69019,Active,534,40,1,2,17,0,0,77,671
,,,,,,,,,,,,
Page 58 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,69019,Inactive,28,7,0,0,1,0,0,11,47
New York,New York,69019,Total,562,47,1,2,18,0,0,88,718
New York,New York,69020,Active,791,91,1,2,20,2,1,159,"1,067"
New York,New York,69020,Inactive,74,5,0,0,1,1,0,14,95
New York,New York,69020,Total,865,96,1,2,21,3,1,173,"1,162"
New York,New York,69021,Active,485,35,2,1,18,0,0,108,649
